,XP_num,aug_perc,log_pvalue_init,est_cox_coef_init,est_cox_coef_se_init,log_pvalue_HI-VAE_weibull,log_pvalue_control_HI-VAE_weibull,est_cox_coef_HI-VAE_weibull,est_cox_coef_se_HI-VAE_weibull,J-S distance_HI-VAE_weibull,KS test_HI-VAE_weibull,Survival curves distance_HI-VAE_weibull,Detection XGB_HI-VAE_weibull,NNDR_HI-VAE_weibull,K-map score_HI-VAE_weibull,log_pvalue_HI-VAE_piecewise,log_pvalue_control_HI-VAE_piecewise,est_cox_coef_HI-VAE_piecewise,est_cox_coef_se_HI-VAE_piecewise,J-S distance_HI-VAE_piecewise,KS test_HI-VAE_piecewise,Survival curves distance_HI-VAE_piecewise,Detection XGB_HI-VAE_piecewise,NNDR_HI-VAE_piecewise,K-map score_HI-VAE_piecewise,log_pvalue_Surv-GAN,log_pvalue_control_Surv-GAN,est_cox_coef_Surv-GAN,est_cox_coef_se_Surv-GAN,J-S distance_Surv-GAN,KS test_Surv-GAN,Survival curves distance_Surv-GAN,Detection XGB_Surv-GAN,NNDR_Surv-GAN,K-map score_Surv-GAN,log_pvalue_Surv-VAE,log_pvalue_control_Surv-VAE,est_cox_coef_Surv-VAE,est_cox_coef_se_Surv-VAE,J-S distance_Surv-VAE,KS test_Surv-VAE,Survival curves distance_Surv-VAE,Detection XGB_Surv-VAE,NNDR_Surv-VAE,K-map score_Surv-VAE,log_pvalue_HI-VAE_weibull_prior,log_pvalue_control_HI-VAE_weibull_prior,est_cox_coef_HI-VAE_weibull_prior,est_cox_coef_se_HI-VAE_weibull_prior,J-S distance_HI-VAE_weibull_prior,KS test_HI-VAE_weibull_prior,Survival curves distance_HI-VAE_weibull_prior,Detection XGB_HI-VAE_weibull_prior,NNDR_HI-VAE_weibull_prior,K-map score_HI-VAE_weibull_prior,log_pvalue_HI-VAE_piecewise_prior,log_pvalue_control_HI-VAE_piecewise_prior,est_cox_coef_HI-VAE_piecewise_prior,est_cox_coef_se_HI-VAE_piecewise_prior,J-S distance_HI-VAE_piecewise_prior,KS test_HI-VAE_piecewise_prior,Survival curves distance_HI-VAE_piecewise_prior,Detection XGB_HI-VAE_piecewise_prior,NNDR_HI-VAE_piecewise_prior,K-map score_HI-VAE_piecewise_prior
0,0,0.0,0.15238067228940205,0.017180722513094854,0.09624561911441244,0.38758404895535237,0.6185499722010606,-0.03786267197242498,0.09758865011831405,0.0071818594251846475,0.9537429378531073,0.02306647049892146,0.7427059755545496,0.22503894174084385,5.0,0.7248331998660218,0.44347451213533534,0.06951639917857433,0.09606883625118694,0.005584427336391568,0.9653954802259888,0.01415160307770279,0.7684755545495701,0.18439888525934214,4.0,0.9379392075232134,1.2322519524632964,-0.0803587592959635,0.09666478803220228,0.03334269290371556,0.8393361581920904,0.05614125677588691,0.9579787234042554,0.06396757231874839,1.0,0.6032553992745786,0.6199568238798858,0.06710789102990722,0.10697632886972475,0.0358199227488754,0.8333333333333334,0.03556108653635296,0.8916911875660178,0.05622283495949268,4.0,0.566355860548085,0.40563337309563685,0.05808753770452438,0.09740629647497813,0.00719849129834824,0.9544491525423728,0.02767886406528384,0.7485193149237966,0.2126388724964641,4.0,1.2612868554032077,0.9544384060289571,0.10653680826554987,0.09713027883682254,0.0058024563288919815,0.9661016949152542,0.02124565046214344,0.7419778934661234,0.16908075830197714,1.0
1,0,0.0,0.15238067228940205,0.017180722513094854,0.09624561911441244,1.0448207530982396,0.7528469621765964,0.09361465093436074,0.097994346901942,0.0051944104296233985,0.9643361581920904,0.04190744298972405,0.7364870982344953,0.2700128767713195,5.0,2.5742469115551403,2.1751895113722055,0.1752044502550528,0.09762925407746956,0.0069299287743763835,0.9597457627118643,0.03140410247562911,0.7622623358985967,0.23827036020069425,3.0,1.538809414723863,1.9480589880041475,-0.11872821225690286,0.09772689665311639,0.03524775395294177,0.8329802259887006,0.06377536697789768,0.9683718122830843,0.06825515168886162,1.0,2.8830831908078465,2.792332906913931,0.21118943111739508,0.10931516960075388,0.0351771354490841,0.8365112994350282,0.042835544323566906,0.8767956843217142,0.05254473146310092,4.0,0.14306144687839026,0.09050504570133094,0.019032456856593633,0.09841182371884043,0.005688849411898585,0.9590395480225987,0.028383846823475816,0.7849894371510487,0.18216391357308515,3.0,1.1217011056844768,0.7414190831412024,0.09774605887082613,0.09708574325172388,0.004379518644341002,0.9724576271186441,0.01759090721983724,0.7698807907046928,0.24146366943754682,5.0
2,0,0.0,0.15238067228940205,0.017180722513094854,0.09624561911441244,0.7149661034026248,0.5503182629063815,0.06988350362149362,0.09757634803837262,0.005688301279381917,0.9643361581920903,0.03299579018196553,0.7802286102308736,0.17432066527636036,1.0,4.124306954761653,3.5827287309047864,0.23600943309157443,0.09742129565180496,0.005817238243298335,0.9597457627118643,0.04169155099425874,0.7847762939489964,0.1642557901357097,3.0,0.1814708406324968,0.42143408211092825,-0.018007014945087475,0.09739843870465315,0.03371008356098088,0.836864406779661,0.05752392160401581,0.9690338765655652,0.07863799936929164,1.0,0.43606123734398605,0.40306669838435794,-0.045181423454263035,0.10452112504838827,0.035179818009960645,0.8333333333333334,0.028334335882618356,0.8906990342538101,0.057700478391125645,1.0,0.5276910925582546,0.4542659801371675,0.05627784759924481,0.0997718228711906,0.007330017299192317,0.9519774011299433,0.04246793318590871,0.7879187415119964,0.1331299402492388,4.0,1.1493191345096523,1.337907254439621,-0.09384745216533083,0.0963510156663182,0.004008036128402585,0.9749293785310734,0.021586153318340465,0.7625754489210805,0.0679829818825158,4.0
3,0,0.0,0.15238067228940205,0.017180722513094854,0.09624561911441244,1.6477678959915478,1.3249855918310902,0.1291110954055335,0.09733875169457992,0.005512388357076501,0.9692796610169491,0.03528811977757329,0.707576957899502,0.2312886147881879,3.0,0.6066411240709821,0.4450291202381151,0.06134011754265662,0.09739111590660592,0.006246070659116666,0.961864406779661,0.01893810441139141,0.7769975101856044,0.18040521859493994,2.0,1.691608640604738,2.1045592426484756,-0.12636633032442304,0.0970260761198116,0.033184319761015095,0.8396892655367232,0.05267080658873235,0.9637826316583673,0.07932215924165449,1.0,0.8296981214717247,0.7490086660524207,0.08653472565611918,0.10771040561509618,0.03219896429735757,0.8463983050847458,0.03135434771374394,0.8890429304360948,0.0628575805778411,1.0,0.19215527523147705,0.28339224021973064,-0.019316304800549678,0.09922324385571833,0.007307660949557343,0.9519774011299434,0.03968955397798161,0.763543081333937,0.22399697979594602,6.0,1.0984284353724658,0.8203406473216125,0.09576761332232894,0.09660794809084393,0.00468403595991511,0.9682203389830509,0.018089441576970393,0.7798155273879583,0.22765440190156064,1.0
4,0,0.0,0.15238067228940205,0.017180722513094854,0.09624561911441244,1.1780744423637752,0.7195456608750709,0.10262723671149808,0.09832773357194026,0.005684394955429633,0.9639830508474575,0.037244967210643874,0.7405462501886223,0.19634167510853057,5.0,1.7531444289652092,1.4486476985051606,0.13307864356241544,0.09610347730639626,0.005245754119644153,0.963276836158192,0.02557859740333403,0.7692187264222122,0.2168747995283484,2.0,1.6212606163944911,1.8698237005905582,-0.1232296297075111,0.09761741877920169,0.03262798073377114,0.8432203389830509,0.05678489812407164,0.9610400633770937,0.06776901104558854,1.0,0.8713771031024764,0.8871712757720506,0.09121371876352859,0.10941550804114104,0.03707855892864818,0.8237994350282486,0.05562598365505517,0.9126886223027013,0.05906122345636891,1.0,0.8155811293477876,0.5012933120265318,0.07767208669321404,0.09799301529422465,0.007072772147607084,0.9523305084745761,0.044132073821144105,0.757756149087068,0.19412238117053113,2.0,0.770394700886372,0.40518216638427706,0.07333242062052983,0.09665865791741106,0.0049417191057218954,0.9682203389830509,0.01850297878171225,0.8348611739852121,0.1361224298756095,1.0
5,0,0.0,0.15238067228940205,0.017180722513094854,0.09624561911441244,0.5973162613763282,0.3705768448419989,0.060563200112527873,0.0973703777455642,0.005995825928320017,0.9593926553672315,0.03641452560406513,0.7706051003470649,0.2397979624858993,2.0,1.5563251757654315,1.2356006196552056,0.1232254393351477,0.09669778328920438,0.005350079607290177,0.9661016949152542,0.022237372181468734,0.7907556209446205,0.206564985197378,5.0,1.0970214413360673,1.329962258080619,-0.09174626172180236,0.09735463592736879,0.034447277340180556,0.8365112994350282,0.05677360169503559,0.9674796287913082,0.07166250740315333,1.0,0.1875386101644112,0.1666480975020031,0.025781685119466168,0.10702245728600106,0.034266831916675705,0.8400423728813559,0.027312923730594182,0.8546627433227705,0.05387619733599863,1.0,1.9800699979171725,1.6547260824354624,0.14768113106219377,0.09807887827075792,0.006101503435866631,0.9636299435028248,0.03825452138185824,0.7745114682360044,0.2822870042600015,4.0,0.7406838873487267,0.46057862118425164,0.07076979319359733,0.0961727424160792,0.00770208520780971,0.9526836158192089,0.020481238609707606,0.80352723706051,0.1609107653099039,2.0
6,0,0.0,0.15238067228940205,0.017180722513094854,0.09624561911441244,0.30317839123271845,0.15294213423074887,0.03490332255299302,0.09722782871646399,0.004968649299502852,0.9678672316384181,0.027665346708170536,0.7458993511392787,0.1755752541297749,4.0,0.7253849021516554,0.4884574132548246,0.06996471756938535,0.09662351563055611,0.00638869133443385,0.9629237288135593,0.02082483957884883,0.7488324279462804,0.24342641892457034,2.0,0.8463538510009984,1.1445414129556857,-0.07541003540416312,0.09822977690595472,0.03524808361723377,0.8301553672316384,0.06357629315416244,0.9658725667722952,0.06611147439504793,2.0,0.3749268832411416,0.33633275174725896,0.045585382943855265,0.10651661024469909,0.03378053252900006,0.8403954802259888,0.026684673849480582,0.8857703334842311,0.06307287481245413,1.0,0.03526273052392891,0.058913572474419966,0.006699820754855673,0.09740971689762173,0.006183354597750237,0.9579802259887006,0.028179354804816974,0.7545307077108797,0.18608196872433094,4.0,2.1775410964383863,1.5765412546304625,0.15530003933201816,0.09672262667921451,0.0049760192651935285,0.9636299435028248,0.02768650571833802,0.8061434283989739,0.18793416257678205,4.0
7,0,0.0,0.15238067228940205,0.017180722513094854,0.09624561911441244,1.589769279216542,1.1687776639815677,0.12628724408618214,0.09762023747527833,0.0043645676803199035,0.9713983050847458,0.03176107528003162,0.806492379658971,0.14492341547379595,2.0,0.44808163591202876,0.32725070532465883,0.04750307042343718,0.0961550153987058,0.00544068735333219,0.9675141242937854,0.021257633370896072,0.7750188622302701,0.23498305449476994,4.0,0.37233678362516076,0.6396690966614665,-0.037268170688749346,0.09848851643398834,0.03545732915517257,0.827683615819209,0.06670784000777408,0.9743511392787083,0.06450215967386139,1.0,0.02114866069965917,0.00617273034199345,0.0,0.10761931207831607,0.03829285913670608,0.8181497175141242,0.025882966242240117,0.8770069413007393,0.05459200176007946,2.0,0.3236704577428738,0.16470856290312752,0.036878424279241755,0.09734452552278405,0.006302290198481476,0.9597457627118643,0.02971126088611629,0.7785725064131583,0.17352978758130116,6.0,1.956002846826573,1.5417142060428604,0.14495566021184889,0.0970781518840952,0.005815111270592845,0.9608050847457626,0.02673996858662235,0.7780349328504602,0.20771648542471025,4.0
8,0,0.0,0.15238067228940205,0.017180722513094854,0.09624561911441244,1.1541771212945036,0.9018127895541734,0.10150550803682432,0.098721390807215,0.0069413201282150444,0.9565677966101696,0.03977876547764381,0.7306586690810322,0.18926921446655592,5.0,3.679602703032171,3.1025520894147576,0.2190987949765257,0.09709143731753848,0.004988785991915552,0.9643361581920904,0.038082874803909504,0.7741266787384941,0.22664447101084434,4.0,0.415409055808616,0.5678047259460727,-0.04036023468635369,0.09731135751082676,0.034636799188489234,0.8343926553672317,0.05403662317909916,0.9744492228761128,0.059604445812965104,2.0,0.06634135403524645,0.06772126788267568,0.011460183350735929,0.10772166166069545,0.039625056244421045,0.8096751412429378,0.023108190745832743,0.918460464765354,0.05478703354428152,1.0,0.747774341554783,0.4734795272894805,0.07268793547394009,0.09802117751173292,0.005787848287646138,0.9608050847457626,0.036304959894718616,0.7922193300135808,0.2765418212294703,5.0,0.07473888628796983,0.14786941970991,0.011107388699387844,0.09630769162241282,0.004755878228610407,0.9657485875706215,0.01495013404680054,0.7905688848649464,0.18444385635920255,3.0
9,0,0.0,0.15238067228940205,0.017180722513094854,0.09624561911441244,0.09089175717115011,0.14653147926118404,-0.008133984018283675,0.0978652489416246,0.006666746595174362,0.9586864406779662,0.036030243631397806,0.7463567602233288,0.19177622649613257,2.0,1.0098009265237207,0.7672371570603728,0.0892929777849707,0.09589147514689758,0.006062058859815058,0.9639830508474576,0.018612001549281266,0.7790308586087218,0.22504869037119277,3.0,1.5803920260292514,1.868555843063879,-0.12247065233381539,0.09799283320459296,0.03481541390664512,0.8340395480225989,0.057400695108470914,0.968307680700166,0.06348417459215541,1.0,0.30871986838158316,0.2749126297874759,0.03908699134035817,0.10721527555577623,0.031459525370221314,0.8495762711864406,0.05012586924676172,0.8975535687339671,0.05959377859968395,1.0,0.35976851752675143,0.45901115960366506,-0.0355553864656613,0.09821617910390665,0.006423714628135215,0.9569209039548022,0.036890177759479496,0.7553568733967104,0.1465025177219242,5.0,1.046437407607311,0.7275144034328715,0.09232851896342242,0.09654402632795182,0.004758156271384,0.9657485875706215,0.02089202922352747,0.783457824053116,0.09921470142250376,2.0
10,0,0.0,0.15238067228940205,0.017180722513094854,0.09624561911441244,0.3823832619580311,0.22172581276103306,0.0420839905123679,0.09690248737573015,0.005293954735615729,0.9639830508474576,0.02899860717230259,0.761803983703033,0.1979094933726259,4.0,1.4340913864988387,1.0709973073823278,0.11628343376658126,0.09669292279058107,0.004378431196790714,0.9710451977401129,0.019799284115251316,0.7594518635883507,0.167714421237458,3.0,2.44730556137592,2.794042445971757,-0.16361545312208892,0.09689514020350173,0.032913570111792835,0.8418079096045198,0.05134063875586603,0.9620190131281122,0.06781778506611083,1.0,0.17037775444232028,0.24349480957695976,-0.01833083964208335,0.1071469198702048,0.03332845303243789,0.8418079096045198,0.03626912258825877,0.86447487550928,0.06451116596016633,1.0,1.6687550539635936,1.3365042548468216,0.1313255903053007,0.09813295870669773,0.005805993236820431,0.9622175141242938,0.05048625981995494,0.7765146370906896,0.23550436066052544,4.0,2.6052785778489485,1.9059008278512017,0.1741479220989918,0.09628850982227345,0.004861751548382599,0.9643361581920904,0.033082297198942345,0.7447600724309642,0.24457608590467728,5.0
