,XP_num,H0_coef,log_pvalue_init,est_cox_coef_init,est_cox_coef_se_init,log_pvalue_HI-VAE_weibull,est_cox_coef_HI-VAE_weibull,est_cox_coef_se_HI-VAE_weibull,J-S distance_HI-VAE_weibull,KS test_HI-VAE_weibull,Survival curves distance_HI-VAE_weibull,Detection XGB_HI-VAE_weibull,NNDR_HI-VAE_weibull,K-map score_HI-VAE_weibull,log_pvalue_HI-VAE_piecewise,est_cox_coef_HI-VAE_piecewise,est_cox_coef_se_HI-VAE_piecewise,J-S distance_HI-VAE_piecewise,KS test_HI-VAE_piecewise,Survival curves distance_HI-VAE_piecewise,Detection XGB_HI-VAE_piecewise,NNDR_HI-VAE_piecewise,K-map score_HI-VAE_piecewise
16,0,0.0,0.044912149284917706,-0.004854257405686357,0.08836573298713107,22.23765293181301,0.5776469404336666,0.09217503286703864,0.01782889915662643,0.7824104234527688,0.1211806380848412,0.9900700999988802,0.4509898106668615,1.0,77.67576141695626,1.1946668133069895,0.10232337394040573,0.022462310366671134,0.7522258414766559,0.32089156083287623,0.9927047600561895,0.44274220498376626,1.0
17,0,0.0,0.044912149284917706,-0.004854257405686357,0.08836573298713107,18.645258582507644,0.5248264393944374,0.09196149356688982,0.018431574357998335,0.7771986970684038,0.11433294199338058,0.9855022153540647,0.46318471116622684,1.0,73.48244550838852,1.166735537228871,0.102529109656307,0.02129890378323954,0.7585233441910967,0.3295785893574117,0.9899777158150526,0.45019974272707775,3.0
18,0,0.0,0.044912149284917706,-0.004854257405686357,0.08836573298713107,15.894544548891586,0.482731667014909,0.09214631957553678,0.016752287722480035,0.7887079261672095,0.12054037566959114,0.9855802908764241,0.4389945108999009,1.0,83.64125616611051,1.2460912617404185,0.10299123098377627,0.02349726699959337,0.7461454940282303,0.33338868797253945,0.9903565842861036,0.5117970933198066,1.0
19,0,0.0,0.044912149284917706,-0.004854257405686357,0.08836573298713107,26.43250382853425,0.6397150614491834,0.09326918369673325,0.017137978663149953,0.7878393051031487,0.15277784993272506,0.9845945485244038,0.4744060850296956,1.0,64.90849079939635,1.091741456880891,0.10176447106982522,0.022390157704906943,0.7476655808903365,0.30061250464691425,0.9922615026085313,0.49876244758188143,1.0
20,0,0.0,0.044912149284917706,-0.004854257405686357,0.08836573298713107,23.206248490818133,0.6007771846519868,0.09377002065633293,0.0182096942308439,0.7845819761129209,0.15654034031537675,0.9849056063824095,0.5341207493474124,2.0,71.27288905859515,1.1479469381964629,0.1023109812733386,0.021569031746986177,0.7548317046688383,0.31284908845487347,0.9875399553818608,0.44745406136287097,1.0
21,0,0.0,0.044912149284917706,-0.004854257405686357,0.08836573298713107,25.631553672962017,0.6332075166581278,0.0938420610135208,0.019524661499797917,0.7763300760043432,0.15391330317225407,0.9836455109996279,0.5127448418531854,2.0,71.34724982819995,1.1367761499599778,0.10126286554687734,0.020906396524694656,0.7633007600434311,0.3053531663641884,0.9907074575499341,0.4976877510293976,1.0
22,0,0.0,0.044912149284917706,-0.004854257405686357,0.08836573298713107,18.505134593811636,0.5204120537104557,0.0915311051127759,0.017025916736561855,0.7858849077090119,0.11612909147946911,0.9849087169609896,0.48426795030605196,1.0,66.37611242773309,1.076807831404983,0.09898121391103303,0.020790665393194366,0.7604777415852335,0.2956315319715712,0.9919961702556522,0.4447035888124679,1.0
23,0,0.0,0.044912149284917706,-0.004854257405686357,0.08836573298713107,23.22808394052112,0.5909001251839504,0.09214724463581417,0.017563060652832935,0.7832790445168296,0.13402299585704763,0.9879194459686279,0.4234068541990568,1.0,78.44922324634373,1.1670808262409997,0.09927327211316216,0.021707849631595142,0.751357220412595,0.2935634328243338,0.9907709133529673,0.5556254970536588,1.0
24,0,0.0,0.044912149284917706,-0.004854257405686357,0.08836573298713107,29.694296234177678,0.678032200059315,0.09309149645286227,0.017877474012254948,0.7852334419109663,0.15339742971811654,0.9863669561993209,0.4808316748652874,1.0,80.89628280348991,1.231321613418422,0.10355384370747318,0.022494497798078626,0.7517915309446254,0.3358621274795153,0.9919740851477338,0.5294809843726181,2.0
25,0,0.0,0.044912149284917706,-0.004854257405686357,0.08836573298713107,15.183032110594423,0.46529332559479003,0.09102161532557469,0.016523278901729683,0.7891422366992399,0.10708736052157039,0.9875744828040997,0.46417260579076847,1.0,90.20522474950575,1.3041234767904955,0.10404699654027591,0.02107131223993869,0.7580890336590663,0.34944128633660004,0.9919103182868425,0.4858577863905408,2.0
26,0,0.0,0.044912149284917706,-0.004854257405686357,0.08836573298713107,18.800745155446887,0.5273958608688378,0.09198066749948669,0.01774825276415932,0.7889250814332248,0.12112607440819598,0.9882217942066096,0.5338744504687499,1.0,70.33523547241289,1.1264698778040827,0.10086106062002252,0.020433700810929954,0.7546145494028231,0.31263396668555804,0.9923293132215765,0.5249160064787511,1.0
27,0,0.0,0.044912149284917706,-0.004854257405686357,0.08836573298713107,25.771441740112557,0.6327116793006082,0.093461502212136,0.019041339295958064,0.7726384364820846,0.16226022228737608,0.9862288465103664,0.4201956214071209,1.0,68.3826668633114,1.0937196730329712,0.09927505276201797,0.02105413618849818,0.7570032573289901,0.273880839008169,0.9922275973020085,0.4925454237683485,1.0
28,0,0.0,0.044912149284917706,-0.004854257405686357,0.08836573298713107,20.204207705219005,0.5532628961910715,0.09288081719979209,0.018227208202205098,0.7778501628664496,0.14290788623941897,0.9880684426826128,0.4874402243994562,2.0,74.80920146574263,1.176868504850069,0.10242617918162893,0.021970775380044712,0.7526601520086861,0.3205560902446113,0.9880936383691111,0.5953030982422244,1.0
29,0,0.0,0.044912149284917706,-0.004854257405686357,0.08836573298713107,29.764710504929898,0.6873446039357824,0.09429493418879038,0.018649905512002258,0.7785016286644952,0.16527996984282617,0.9843074421214643,0.543859107921374,1.0,62.40657142919727,1.0414960674313058,0.09877810197941081,0.021600062882607376,0.7533116178067318,0.27664810570025244,0.9896878098913909,0.49385260118808577,1.0
30,0,0.0,0.044912149284917706,-0.004854257405686357,0.08836573298713107,15.101893577826399,0.47037482611665826,0.09231933302772263,0.018668564717975185,0.7815418023887079,0.11144436743742633,0.9851525863216661,0.45006644351988795,1.0,76.63587139663814,1.164721833158988,0.10009952718724048,0.020825029713011454,0.7574375678610207,0.29429623011719913,0.9908088624116441,0.39825266438121604,1.0
31,0,0.0,0.044912149284917706,-0.004854257405686357,0.08836573298713107,22.89265292266182,0.59653353644429,0.0937620074364003,0.01810031483205766,0.7811074918566774,0.1432307834679586,0.9875660842419333,0.5209962570275904,1.0,68.91133515287972,1.1170271352880368,0.10106468881108047,0.02084004292443856,0.7585233441910966,0.3047120511561215,0.9883235101261775,0.5072963774750869,1.0
32,0,0.0,0.044912149284917706,-0.004854257405686357,0.08836573298713107,29.55563676556887,0.6791969335504082,0.09347897756844713,0.018092953865408257,0.7798045602605863,0.16197237743414888,0.9907360748728706,0.4503622680981263,1.0,61.51181820708844,1.0437798183902278,0.0996529246882906,0.02114994634487894,0.7548317046688383,0.2846795699597145,0.9903239232110129,0.5167525033363625,2.0
33,0,0.0,0.044912149284917706,-0.004854257405686357,0.08836573298713107,24.589932433654727,0.6174102358104444,0.09348056589493683,0.018408886797331055,0.7802388707926169,0.15708864204168943,0.985680451506702,0.4399944055290857,1.0,77.32964036875723,1.1707433465148,0.10014893857587184,0.021547382196630677,0.7522258414766559,0.3005821598620812,0.9914645723763202,0.463072710905223,1.0
34,0,0.0,0.044912149284917706,-0.004854257405686357,0.08836573298713107,20.610132287784626,0.554573877593073,0.09212513372604991,0.017814755607654286,0.7856677524429968,0.11525675319252349,0.9858692636265115,0.4797561900730071,1.0,80.4960698406873,1.2227944520431417,0.1028691154860762,0.02137696086475177,0.754397394136808,0.3220167250169275,0.9931831670418024,0.4987401657844087,1.0
35,0,0.0,0.044912149284917706,-0.004854257405686357,0.08836573298713107,17.152400173011458,0.4967557839964663,0.09098978814550421,0.017988897395091994,0.785884907709012,0.1085468947266089,0.986475826449623,0.5230940752087601,1.0,76.69481989000394,1.1790819513446822,0.10150418496324563,0.021595700732051575,0.7559174809989142,0.31734382190521415,0.9932556435227178,0.4587076271077183,1.0
36,0,0.0,0.044912149284917706,-0.004854257405686357,0.08836573298713107,27.585356496513366,0.6594054495933234,0.0940943870965612,0.019232506471595124,0.7739413680781759,0.13894453016233027,0.9867545342903963,0.5241204296075972,2.0,85.70401333368034,1.278440005748412,0.10458240855376293,0.02265757041537577,0.7541802388707927,0.34546005158407783,0.9938559851886689,0.534236394121451,1.0
37,0,0.0,0.044912149284917706,-0.004854257405686357,0.08836573298713107,24.652173394786566,0.6216319280656011,0.09402771019998014,0.019259713158887103,0.7791530944625407,0.15067853536694276,0.9879633051266068,0.4578995335473843,1.0,68.9789250257684,1.1182804878232582,0.10107957728536739,0.020922511202912168,0.7580890336590663,0.3068477392472415,0.9877306338488184,0.475392243507227,1.0
38,0,0.0,0.044912149284917706,-0.004854257405686357,0.08836573298713107,16.38688310912337,0.4848216245966116,0.09100263189393215,0.016047488524596955,0.7891422366992399,0.11092905441201088,0.986322785983484,0.45324469484178775,2.0,69.45420378903398,1.1132651322658487,0.10030817011328048,0.020901242916503367,0.7559174809989141,0.29672926917358516,0.9896507940062884,0.47821154450910996,1.0
39,0,0.0,0.044912149284917706,-0.004854257405686357,0.08836573298713107,19.094129257234766,0.5361551027949548,0.09275166973067712,0.017359174888712383,0.7882736156351791,0.12413147963966707,0.9834268373254499,0.5080994205744416,3.0,62.57910898183675,1.0400456494068246,0.09853494463352909,0.020240126676066065,0.7648208469055375,0.27395662619590716,0.987495163050308,0.45702003482272024,2.0
40,0,0.0,0.044912149284917706,-0.004854257405686357,0.08836573298713107,21.19473692422959,0.560584255281398,0.09172752651218324,0.01668602135897099,0.7882736156351792,0.13153736243361924,0.986957344013816,0.46088971129690876,1.0,87.25344230925934,1.2783222849345868,0.10346690785067973,0.02214973386875702,0.7463626492942453,0.34527881762814017,0.9930970040151349,0.47357371098974205,1.0
41,0,0.0,0.044912149284917706,-0.004854257405686357,0.08836573298713107,16.82981710335751,0.49533794871796255,0.09165045883231397,0.017406483493631133,0.7871878393051032,0.11919040149640929,0.9870749238841422,0.4884606690300987,2.0,90.02658238210289,1.297588566785367,0.10367763518698761,0.022181370730019957,0.7546145494028231,0.3412385621101245,0.9918151345822929,0.4964996632025103,1.0
42,0,0.0,0.044912149284917706,-0.004854257405686357,0.08836573298713107,15.44837227884736,0.47273554773838583,0.09163682969612849,0.01867370780235125,0.7817589576547231,0.10427412776613018,0.9857691029962338,0.44516587472284447,2.0,73.32501162590759,1.1561930676917533,0.10164715077698872,0.020461026776587413,0.7643865363735071,0.3185964404518332,0.9912546083221664,0.4954103955693224,1.0
43,0,0.0,0.044912149284917706,-0.004854257405686357,0.08836573298713107,25.7881117847524,0.6394401619461345,0.09447472056180257,0.019275889499346797,0.7774158523344191,0.16397919421458615,0.9870375969411814,0.5150002896426502,1.0,84.68733495511223,1.244122817297749,0.10209926323589878,0.021578525497051783,0.7502714440825191,0.3235426264004123,0.9908430787760246,0.4895123332770505,2.0
44,0,0.0,0.044912149284917706,-0.004854257405686357,0.08836573298713107,26.17782880710546,0.6391019446136077,0.09367251834571752,0.018415863691026494,0.7815418023887077,0.1439175954872501,0.9829170134961783,0.4923106693237573,3.0,83.03865626605442,1.2516944213143593,0.1037980604212132,0.022500508078917823,0.7452768729641692,0.3462975464983266,0.9927122254447815,0.4643800998182443,1.0
45,0,0.0,0.044912149284917706,-0.004854257405686357,0.08836573298713107,30.75305964502522,0.7027658558299188,0.0948080444798645,0.018784590978587826,0.7787187839305102,0.17633785653991144,0.9870058690396649,0.5216715455735944,1.0,87.67353185025273,1.2738147639294264,0.10302852807678306,0.02244630299673571,0.747014115092291,0.34862889469198194,0.9902831746316142,0.4973218255705425,1.0
46,0,0.0,0.044912149284917706,-0.004854257405686357,0.08836573298713107,23.593960147426404,0.6073104453315105,0.09398567539781268,0.0173784854685761,0.788056460369164,0.15093747861826795,0.988512633303845,0.4928282835648905,1.0,76.73312554429016,1.1757005335191721,0.1010311423706178,0.022035710119541415,0.7498371335504886,0.3172354618699725,0.9885736006440142,0.49376960814697235,1.0
47,0,0.0,0.044912149284917706,-0.004854257405686357,0.08836573298713107,14.405490090400061,0.45747944193757156,0.09212845380017061,0.017156095823382973,0.7882736156351792,0.1014023209900217,0.9857641260705057,0.38886904127431415,3.0,78.69588034275134,1.223670598762672,0.10426152348963816,0.021199132981851204,0.7557003257328991,0.33312897448181017,0.9927318220898359,0.4512441283993839,1.0
48,0,0.0,0.044912149284917706,-0.004854257405686357,0.08836573298713107,28.626297845097927,0.6712885737575593,0.09394291906942724,0.01936240061310459,0.782627578718784,0.1667430735656061,0.9861131329871883,0.5544082673547889,1.0,76.27106653077385,1.195912381931408,0.10334153585627413,0.02152007132188235,0.7583061889250814,0.33198038433924565,0.9903911117083423,0.49961351780259006,1.0
49,0,0.0,0.044912149284917706,-0.004854257405686357,0.08836573298713107,20.31139266635826,0.5531228684174235,0.09260425699025174,0.019182260886693243,0.7776330076004343,0.1232798898457919,0.9874820986202718,0.5502771747301936,2.0,82.46295791435695,1.2257373789399133,0.10164613341047349,0.02061220104355492,0.7552660152008688,0.32721825405779453,0.9913737434817825,0.44638592535156907,1.0
50,1,0.0,1.7656938776814795,-0.12123763314787792,0.08862644752502467,92.0821330541766,1.3867491796174967,0.10994394717491925,0.02417540949322589,0.73640081799591,0.377749664329949,0.9912171731813738,0.4806233274455571,1.0,29.198125347548466,0.700348472453088,0.09706316403915623,0.021669883152493376,0.7533742331288343,0.14157607683071918,0.9848817127876129,0.13963523311316317,1.0
51,1,0.0,1.7656938776814795,-0.12123763314787792,0.08862644752502467,66.23258168322235,1.1439626018343712,0.10579105918003918,0.023017068270549886,0.745398773006135,0.31623974789378306,0.9919027267314449,0.42003015333674937,1.0,26.08461931699136,0.6571521731704715,0.09654448999900024,0.020324948559143092,0.7644171779141103,0.13332085300648042,0.9860431792227656,0.14924552285475184,1.0
52,1,0.0,1.7656938776814795,-0.12123763314787792,0.08862644752502467,66.1594759206051,1.14285795281829,0.10564492264678052,0.0224221956933778,0.7494887525562371,0.31783231672459156,0.990331590744014,0.5019641650970046,2.0,29.12685354361268,0.696208426275727,0.09661045597531352,0.02098529124302671,0.758077709611452,0.14774395157105677,0.9889945145324884,0.17062780912692632,1.0
53,1,0.0,1.7656938776814795,-0.12123763314787792,0.08862644752502467,91.50230013726436,1.367858757906473,0.1086085151527254,0.023599825877606766,0.7378323108384457,0.3649646521779612,0.9908937498506277,0.411798085501463,1.0,31.196170183855727,0.7289482458960712,0.09769923962968761,0.02137077975220746,0.7595092024539876,0.15803379773983195,0.989028545421105,0.1629756117309115,1.0
54,1,0.0,1.7656938776814795,-0.12123763314787792,0.08862644752502467,68.76104413920082,1.1647988027929046,0.10563246195225275,0.022657263572774245,0.745398773006135,0.30750862585654387,0.9896533109716623,0.547614497162759,1.0,42.65075291807928,0.8675679183427719,0.09928169812726342,0.021236472292721978,0.7568507157464214,0.1694781706366435,0.9879281267632417,0.1990759828632075,1.0
55,1,0.0,1.7656938776814795,-0.12123763314787792,0.08862644752502467,74.12164544284323,1.2246165901554305,0.10742755462011486,0.022847863658724273,0.7429447852760735,0.35846175228489957,0.9940430358254334,0.41206346312014586,3.0,31.889320025177295,0.7378987946221033,0.09776282284077745,0.02004744800682555,0.7635991820040899,0.1631290463552274,0.9882211560942308,0.14511963501355024,1.0
56,1,0.0,1.7656938776814795,-0.12123763314787792,0.08862644752502467,64.71556002225057,1.1214425551833513,0.10462825022124655,0.023184811733072932,0.7408997955010225,0.31277220299326797,0.9874576692114498,0.4598542610428071,1.0,18.86040764662268,0.5471554684481584,0.09531403534433601,0.019749068047256478,0.7676891615541922,0.1334214963310393,0.9872501067686659,0.16781306605918098,1.0
57,1,0.0,1.7656938776814795,-0.12123763314787792,0.08862644752502467,84.84861149607421,1.3225380874943327,0.10897549019831762,0.02356448066452234,0.7349693251533742,0.3602395019718411,0.9883193520934451,0.47183062311741514,2.0,35.30799607025274,0.7803733749267633,0.09818075773509748,0.021127698618164915,0.75480572597137,0.17257775041592674,0.9887796783119848,0.1554982217271699,4.0
58,1,0.0,1.7656938776814795,-0.12123763314787792,0.08862644752502467,83.57202696168893,1.3080425471298784,0.1084209466747731,0.023863541543085284,0.7400817995910021,0.35156731158305066,0.9893771671960937,0.4682943041783654,1.0,38.03867722374413,0.8120405651041607,0.0984447927140924,0.020786609766010267,0.7607361963190183,0.1723689355353612,0.9889274918663578,0.20878465635186588,2.0
59,1,0.0,1.7656938776814795,-0.12123763314787792,0.08862644752502467,72.8359706723564,1.2166104025795526,0.10758627270087806,0.02370907986000436,0.7415132924335378,0.3469733331051586,0.9916281416225304,0.5280367583343293,1.0,34.58076345815695,0.7729597102607347,0.09827421140836505,0.019755679661185407,0.7660531697341514,0.15866999268442947,0.9870781338811527,0.19172476975548872,1.0
60,1,0.0,1.7656938776814795,-0.12123763314787792,0.08862644752502467,65.0741166887618,1.1473406467052085,0.10704687472589267,0.02406954294087799,0.7366053169734152,0.32397215547167396,0.9926114005035532,0.4632510284927805,1.0,26.382852721575652,0.6650847312098777,0.0971310032004523,0.020157364717237666,0.7635991820040899,0.16462155129989273,0.9872423134353948,0.14873989712558786,6.0
61,1,0.0,1.7656938776814795,-0.12123763314787792,0.08862644752502467,74.04165289986406,1.2267054226834548,0.1076954556001641,0.022987883555705746,0.7396728016359919,0.35452418437699096,0.9898109960815121,0.41998226820317786,1.0,30.22632368712599,0.7178838543468791,0.0977813560602483,0.019984286303058662,0.7627811860940695,0.18389522249187779,0.9858210692245425,0.1727282275173642,3.0
62,1,0.0,1.7656938776814795,-0.12123763314787792,0.08862644752502467,71.39018331928551,1.2211838371088648,0.10906501619556283,0.023693537878212653,0.7376278118609406,0.3435774630475626,0.9893784660849723,0.504182444532692,2.0,33.80789582279442,0.7536291682054422,0.09688129931890573,0.020808390520021588,0.7570552147239265,0.1613986609911701,0.9897935909705401,0.18122003387517385,1.0
63,1,0.0,1.7656938776814795,-0.12123763314787792,0.08862644752502467,80.04084276107548,1.2951507535476154,0.10970262661622324,0.023053520182609182,0.7413087934560327,0.3668116175683622,0.9901027265236225,0.4713384119310841,1.0,32.347936994086304,0.7530850356602338,0.09917401622555956,0.021894012202481786,0.7539877300613498,0.19354408880785334,0.9891670069755528,0.15209144525966906,1.0
64,1,0.0,1.7656938776814795,-0.12123763314787792,0.08862644752502467,70.06167980571306,1.1920700977006153,0.10746986623695888,0.023817140731590174,0.7431492842535788,0.34257683350479995,0.9875020912110944,0.5143800467099118,2.0,33.580388713294,0.7697147000872473,0.09945772183159968,0.02035619276126092,0.7666666666666667,0.185634499848074,0.985419452783311,0.16642024448574394,1.0
65,1,0.0,1.7656938776814795,-0.12123763314787792,0.08862644752502467,76.39654700185231,1.2419023717081392,0.10758865441643896,0.02373096058748559,0.7404907975460122,0.354761978867961,0.9896242158607841,0.48198076773442217,1.0,32.40824227356981,0.7433336803512164,0.09772957729044233,0.02131615090111939,0.7554192229038855,0.1783040207503496,0.9871438576584047,0.16575057806913104,1.0
66,1,0.0,1.7656938776814795,-0.12123763314787792,0.08862644752502467,64.89353326084735,1.1398534659922324,0.10652487070724015,0.02465089250590494,0.7361963190184049,0.32659980184406034,0.9904770662984057,0.4413789407499772,4.0,32.48660062347641,0.7532539022189998,0.09893967486246835,0.02164601822726524,0.7550102249488754,0.16267623133655534,0.9867721156613786,0.1475129275338119,1.0
67,1,0.0,1.7656938776814795,-0.12123763314787792,0.08862644752502467,79.3129980916718,1.2952162587385236,0.11033344226963401,0.024370371624295818,0.7392638036809814,0.361313683496592,0.9917182845106982,0.4976283379483232,1.0,29.259862626205788,0.7061201917775164,0.09779524728849154,0.02073116838086532,0.7621676891615541,0.15791154465102458,0.9869391527711535,0.14203401330669405,1.0
68,1,0.0,1.7656938776814795,-0.12123763314787792,0.08862644752502467,64.70157554552327,1.135786548612979,0.1062103508285668,0.023015774433430017,0.7417177914110429,0.32726482289816733,0.9891854511976274,0.4161170243436715,1.0,42.69915761508119,0.868550645406206,0.09935323134332089,0.020924272153273003,0.759918200408998,0.17469166280714427,0.9882899972047912,0.17892099484231297,1.0
69,1,0.0,1.7656938776814795,-0.12123763314787792,0.08862644752502467,99.05730082770624,1.4872081392589638,0.11428996101902293,0.024369205415162166,0.7374233128834355,0.4097159157984828,0.9930124973892333,0.5085278045728217,1.0,24.218019819433806,0.6289339914637729,0.09601534507435493,0.019790924161405554,0.7644171779141103,0.13502887139364253,0.9866788554399024,0.1515944609064283,1.0
70,1,0.0,1.7656938776814795,-0.12123763314787792,0.08862644752502467,71.91715833008642,1.2141037182930732,0.10817374130391881,0.02276751245509047,0.7466257668711656,0.3350120251803629,0.9884541767590332,0.5237392279701559,2.0,24.24492629063574,0.6350793600734488,0.09691475652099249,0.020149169737967605,0.7648261758691206,0.13724131043222984,0.9880055405404001,0.17645447058005412,1.0
