,XP_num,D_control,D_treated,H0_coef_univ,H0_coef,log_pvalue_init,est_cox_coef_init,est_cox_coef_se_init,log_pvalue_HI-VAE_weibull,est_cox_coef_HI-VAE_weibull,est_cox_coef_se_HI-VAE_weibull,J-S distance_HI-VAE_weibull,KS test_HI-VAE_weibull,Survival curves distance_HI-VAE_weibull,Detection XGB_HI-VAE_weibull,NNDR_HI-VAE_weibull,K-map score_HI-VAE_weibull,log_pvalue_HI-VAE_piecewise,est_cox_coef_HI-VAE_piecewise,est_cox_coef_se_HI-VAE_piecewise,J-S distance_HI-VAE_piecewise,KS test_HI-VAE_piecewise,Survival curves distance_HI-VAE_piecewise,Detection XGB_HI-VAE_piecewise,NNDR_HI-VAE_piecewise,K-map score_HI-VAE_piecewise,log_pvalue_Surv-GAN,est_cox_coef_Surv-GAN,est_cox_coef_se_Surv-GAN,J-S distance_Surv-GAN,KS test_Surv-GAN,Survival curves distance_Surv-GAN,Detection XGB_Surv-GAN,NNDR_Surv-GAN,K-map score_Surv-GAN,log_pvalue_Surv-VAE,est_cox_coef_Surv-VAE,est_cox_coef_se_Surv-VAE,J-S distance_Surv-VAE,KS test_Surv-VAE,Survival curves distance_Surv-VAE,Detection XGB_Surv-VAE,NNDR_Surv-VAE,K-map score_Surv-VAE
0,100,258,267,0.45332227463259045,0.8,15.070275936746688,0.4471541163079409,0.08781662839142862,43.13317662689209,0.7946479393685687,0.09008855463900772,0.0049925237958877286,0.9561346362649293,0.0841646179099924,0.586895648932389,0.5044234462371919,6.0,30.33215795684703,0.6580798276168994,0.08920531484555988,0.005988533351646242,0.950488599348534,0.05511997582028099,0.5891088937243717,0.45838092872471414,6.0,16.659616768667888,0.4746956502435748,0.08828451938994258,0.012890750841585825,0.8823018458197611,0.060349836593845886,0.8858085322190531,0.35954598893169293,2.0,5.576888006406355,0.2655287766906615,0.09195330287830315,0.014328313265954264,0.8998914223669924,0.06891046389182941,0.8244705290808056,0.3269728842756293,3.0
1,100,258,267,0.45332227463259045,0.8,15.070275936746688,0.4471541163079409,0.08781662839142862,41.23689261522428,0.7847089377839535,0.09100881688286552,0.005794194629967035,0.9509229098805646,0.09210181234037719,0.5587953290391935,0.500990388657165,10.0,47.17736349075006,0.8490755601756907,0.09205890525121298,0.00709932538282147,0.938327904451683,0.11017532080076121,0.6299425232551084,0.4311117302023088,8.0,18.596678058317988,0.5042473184786033,0.08840923018078883,0.015458187606628128,0.8664495114006515,0.057865594692444663,0.8839645950186821,0.35924481306860767,2.0,4.2625039177077015,0.22260797032029522,0.09084869749396025,0.014054734374662875,0.8944625407166124,0.06489442018934269,0.7978786486463056,0.3117283727257936,1.0
2,100,258,267,0.45332227463259045,0.8,15.070275936746688,0.4471541163079409,0.08781662839142862,46.44636583833252,0.843107604209917,0.09216254949449394,0.005007680140146981,0.9563517915309447,0.10395320664632492,0.5675330079496493,0.5301967528530411,10.0,49.5065409425956,0.8740086978725033,0.0924967213219229,0.006201090937841311,0.9454940282301845,0.1115661293519172,0.6827786495132249,0.4612665689310874,10.0,15.191316493043926,0.45349958799596485,0.0886572334873969,0.013750350197626623,0.8764386536373507,0.061762500221774846,0.8775069136808524,0.379374388713574,1.0,4.732227936917841,0.23554660454105605,0.09011422157669804,0.01478942384106101,0.896199782844734,0.06606741047220259,0.8132023129405033,0.3852954918613175,1.0
3,100,258,267,0.45332227463259045,0.8,15.070275936746688,0.4471541163079409,0.08781662839142862,39.56027762839557,0.771581008450151,0.09140820878665562,0.006107651836007883,0.9513572204125951,0.09009356487677914,0.6180631290582657,0.4654755596521213,12.0,46.91495201337672,0.8480324766924224,0.09219732286445456,0.0073854217648944,0.9409337676438654,0.10896971200448026,0.6583922115976455,0.5075706578026528,9.0,14.449908557588115,0.4453486035072081,0.08948538622108458,0.01491460618328782,0.8707926167209554,0.06427478272907405,0.8951530545899038,0.367729138707031,1.0,6.916166878205553,0.3008296396764244,0.09167715408795747,0.013613410327365965,0.9027144408251899,0.06308521134001985,0.7980312264306335,0.37574320022891183,3.0
4,100,258,267,0.45332227463259045,0.8,15.070275936746688,0.4471541163079409,0.08781662839142862,50.52650395194844,0.8776533894696864,0.0919576920840818,0.005513352284055248,0.9476655808903366,0.11040193268311958,0.645349411795303,0.476561791541281,14.0,45.42157616221855,0.8358980148912237,0.09235827456181164,0.005580851824485819,0.9470141150922908,0.10686070130651829,0.5853976125044429,0.4894173098322473,11.0,15.003110732693095,0.4495407023356637,0.08848716849369904,0.014186418457652951,0.8727470141150921,0.04940433601432395,0.8924482665950013,0.3874515132760335,1.0,4.46407844657288,0.22616161084993486,0.08968628069645163,0.012015058062424587,0.9107491856677524,0.068227675410804,0.7888635555825264,0.33488372082683987,1.0
5,100,258,267,0.45332227463259045,0.8,15.070275936746688,0.4471541163079409,0.08781662839142862,35.831430011058394,0.7338909957748011,0.09140483719056752,0.00656873509486793,0.947014115092291,0.09033075135717793,0.6027368640063804,0.4405478472178203,9.0,49.15364497303898,0.8656604276422512,0.09194869903916326,0.006153550315776007,0.9474484256243215,0.11064624683157441,0.6109457221870638,0.38555747833094783,10.0,16.908528846715118,0.48102685736114037,0.08875361631791613,0.014155585329917631,0.8773072747014115,0.058308239751353234,0.865559032864908,0.42667433285382184,1.0,5.396641019226179,0.2582338399683499,0.09120886723360608,0.012784290465666108,0.9072747014115091,0.06328454486501565,0.8040112352732095,0.3384312363801125,1.0
6,100,258,267,0.45332227463259045,0.8,15.070275936746688,0.4471541163079409,0.08781662839142862,45.45264872558519,0.8323534021779093,0.09196322348175127,0.006351174928548114,0.9446254071661239,0.10468174527694435,0.6039583532002324,0.5081252602006401,10.0,43.1649345847966,0.80935391954546,0.09173296758339378,0.005907820931897548,0.9487513572204126,0.1013801311553413,0.666443290478626,0.44273916421100407,8.0,14.113707784900631,0.43648082277301914,0.08883015829018506,0.013372365787179818,0.8814332247557003,0.05736336812561216,0.900576501287375,0.42355204889086606,2.0,2.8377819883052418,0.1696997673707927,0.08981592802179252,0.012428153412743673,0.9140065146579804,0.07203760384669415,0.8061308527884457,0.40879431059022325,1.0
7,100,258,267,0.45332227463259045,0.8,15.070275936746688,0.4471541163079409,0.08781662839142862,47.84733193754647,0.8498591933043746,0.0914845483636189,0.005945934660081662,0.9470141150922909,0.09796372594178869,0.6160761501850873,0.4966848337332139,8.0,43.315539029611074,0.8017205364363283,0.09068067558118917,0.007385752993888564,0.9446254071661238,0.08724486861894908,0.6348770275073472,0.4825415155190769,7.0,14.967847239108348,0.44819270577748965,0.08833397179885277,0.015000747225979183,0.8744842562432138,0.059338419453752386,0.89026363013758,0.37786258133614714,3.0,8.897748275970388,0.35011529423470256,0.09224272426638241,0.012543701844785685,0.90814332247557,0.05588743827352959,0.7997433919081759,0.348664936680099,2.0
8,100,258,267,0.45332227463259045,0.8,15.070275936746688,0.4471541163079409,0.08781662839142862,52.681152038655334,0.917836051956542,0.09428871735393797,0.008173847460741157,0.9322475570032573,0.12911212878006767,0.6433580983259789,0.4947074220815703,7.0,41.14943309154251,0.7819047952453255,0.09076587726379397,0.00653274023466127,0.9457111834961999,0.09074888452886386,0.6727414586782949,0.43201105871373885,11.0,17.544597527989414,0.48901840654203255,0.08846344504768082,0.012505896131295774,0.8794788273615635,0.05685516788515435,0.883567546011738,0.4045683855599028,2.0,4.7804027277016745,0.237116668555509,0.09015439530148082,0.012170388409552842,0.9116178067318133,0.07103783035980231,0.8116982080779535,0.3084971399878363,4.0
9,100,258,267,0.45332227463259045,0.8,15.070275936746688,0.4471541163079409,0.08781662839142862,31.091617436759417,0.6796956626193236,0.09100720572310526,0.005862475928430507,0.953745928338762,0.07646330315309573,0.6253885965444599,0.4027424937942152,8.0,46.818775215576984,0.8485000899746318,0.09235751211075176,0.007478034176187754,0.9398479913137893,0.10764040664029235,0.6251874712833005,0.3991654498822967,10.0,13.045782988937098,0.4157054238871898,0.08833944531307455,0.016984497048532634,0.8647122692725299,0.047849490823395825,0.8883364686912121,0.33102176966642444,2.0,5.648883632720189,0.2668440847573359,0.09169326990829185,0.013149822155236055,0.9029315960912052,0.06551379108995593,0.8014607589010933,0.3407543288241594,1.0
