J-S distance,KS test,Survival curves distance,Detection XGB,NNDR,K-map score,generator
0.006092208688220307,0.948888888888889,0.09001758329576408,0.5953333333333334,0.3531214043156589,7.0,HI-VAE_piecewise
0.00654998617581327,0.9535555555555555,0.08361076832092039,0.6385555555555555,0.42974748310284117,6.0,HI-VAE_piecewise
0.0066389859080039386,0.9511111111111112,0.07191857517817996,0.6199444444444444,0.505376221694243,5.0,HI-VAE_piecewise
0.006085846178204295,0.9531111111111111,0.10667512550047606,0.6266111111111111,0.3899718291759327,7.0,HI-VAE_piecewise
0.006044886940195824,0.9535555555555556,0.07714566441418097,0.6496666666666667,0.4273259578072442,6.0,HI-VAE_piecewise
0.007533414564431972,0.947111111111111,0.07311403582552735,0.6250555555555556,0.39724538779928814,6.0,HI-VAE_piecewise
0.005706515601090226,0.9526666666666669,0.05243471231980217,0.6409444444444443,0.37138064866563963,2.0,HI-VAE_piecewise
0.007410718755674844,0.9508888888888888,0.06510034258088514,0.5940555555555556,0.43970065917546963,4.0,HI-VAE_piecewise
0.006634742784584959,0.9548888888888889,0.06106226855253085,0.5824444444444443,0.4420913087979801,5.0,HI-VAE_piecewise
0.0060478045063025255,0.9522222222222222,0.05194833317635041,0.5810555555555555,0.29086530261424126,1.0,HI-VAE_piecewise
0.007458588592360381,0.9499999999999998,0.03967316552268627,0.5858333333333333,0.525043652829581,4.0,HI-VAE_piecewise
0.0058283794654550025,0.9522222222222222,0.06968396009604295,0.5799444444444444,0.44919604459325396,6.0,HI-VAE_piecewise
0.006293859684590907,0.9553333333333334,0.058495452482946506,0.6423333333333334,0.48954882259491767,9.0,HI-VAE_piecewise
0.007545600945909292,0.9495555555555556,0.08249765776600296,0.6142222222222222,0.48736402173120097,6.0,HI-VAE_piecewise
0.006220405380013829,0.9526666666666667,0.07192962472331332,0.6211111111111111,0.4304295104827719,5.0,HI-VAE_piecewise
0.006269548941964636,0.954,0.08677434648497653,0.6281111111111112,0.39985276987837887,3.0,HI-VAE_piecewise
0.006228532928345682,0.9586666666666667,0.0731455696590761,0.5997222222222222,0.4122297253898312,5.0,HI-VAE_piecewise
0.007540025099155999,0.9453333333333334,0.0835477661323266,0.6174444444444445,0.48391749090588576,7.0,HI-VAE_piecewise
0.005744377517241454,0.9557777777777776,0.040564367541411274,0.5590555555555555,0.4878490266498382,3.0,HI-VAE_piecewise
0.007081472005306577,0.9535555555555555,0.03784151502806255,0.6246666666666667,0.4899278643000717,3.0,HI-VAE_piecewise
0.006739269670096564,0.9535555555555555,0.053181053562141166,0.596111111111111,0.40404656900387564,5.0,HI-VAE_piecewise
0.006341803962665144,0.9573333333333333,0.07368790692786635,0.6088888888888888,0.4934448514359561,9.0,HI-VAE_piecewise
0.006316066532440436,0.9544444444444444,0.08793468461561113,0.6351666666666667,0.46641573269570796,8.0,HI-VAE_piecewise
0.007516567845228658,0.9446666666666667,0.07955847777358434,0.6155555555555556,0.4138412622429218,2.0,HI-VAE_piecewise
0.009129201132766322,0.9435555555555555,0.06743247800177839,0.6021666666666667,0.4991538965163137,4.0,HI-VAE_piecewise
0.007719706300691692,0.9480000000000002,0.09027399966641902,0.6425000000000001,0.42655386774767096,7.0,HI-VAE_piecewise
0.005486701358018817,0.9577777777777776,0.08735579170541458,0.6286111111111111,0.4424779495055062,7.0,HI-VAE_piecewise
0.006805813419980019,0.9495555555555557,0.0885041993696506,0.640611111111111,0.423853812095708,9.0,HI-VAE_piecewise
0.008250648911781738,0.9422222222222223,0.0810029948596221,0.6686666666666666,0.44196789521493335,5.0,HI-VAE_piecewise
0.007013740011119098,0.9502222222222223,0.07999703802621251,0.619,0.4732888549591766,8.0,HI-VAE_piecewise
0.006477235030174107,0.9540000000000001,0.07532918680804165,0.6086666666666667,0.46072708969842696,7.0,HI-VAE_piecewise
0.005086137055090922,0.9615555555555556,0.07952521111739215,0.5852777777777778,0.440920505737199,8.0,HI-VAE_piecewise
0.006005944943300603,0.9557777777777777,0.056693399375707304,0.6386666666666666,0.4199714580816641,1.0,HI-VAE_piecewise
0.0055656590771032705,0.9513333333333331,0.0742837336073495,0.6046666666666667,0.47342806194983905,5.0,HI-VAE_piecewise
0.0075225995640534225,0.9453333333333334,0.05336842717005105,0.6114999999999999,0.45767475851933703,3.0,HI-VAE_piecewise
0.006769001807290254,0.9555555555555554,0.08760599056872445,0.5931666666666666,0.45301957638070905,5.0,HI-VAE_piecewise
0.007384742055334206,0.9500000000000001,0.10180167526496374,0.6362222222222221,0.38147717303789574,8.0,HI-VAE_piecewise
0.0062612903181687475,0.9526666666666668,0.07968191190931943,0.6162777777777777,0.48788428383538074,4.0,HI-VAE_piecewise
