,XP_num,D_control,D_treated,H0_coef_univ,H0_coef,log_pvalue_init,est_cox_coef_init,est_cox_coef_se_init,log_pvalue_HI-VAE_weibull,est_cox_coef_HI-VAE_weibull,est_cox_coef_se_HI-VAE_weibull,J-S distance_HI-VAE_weibull,KS test_HI-VAE_weibull,Survival curves distance_HI-VAE_weibull,Detection XGB_HI-VAE_weibull,NNDR_HI-VAE_weibull,K-map score_HI-VAE_weibull,log_pvalue_HI-VAE_piecewise,est_cox_coef_HI-VAE_piecewise,est_cox_coef_se_HI-VAE_piecewise,J-S distance_HI-VAE_piecewise,KS test_HI-VAE_piecewise,Survival curves distance_HI-VAE_piecewise,Detection XGB_HI-VAE_piecewise,NNDR_HI-VAE_piecewise,K-map score_HI-VAE_piecewise
0,2,256,248,-0.00011988772334728382,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,7.488649360289076,0.31134249555454446,0.0905717774735912,0.005999121790473556,0.9520086862106407,0.0728915230413874,0.5734348501758721,0.4178074339959221,10.0,8.95016779490543,0.34806641642384245,0.09137615015858411,0.006304737648264406,0.9494028230184581,0.08618528348170179,0.6295136050485935,0.41102422218306595,13.0
1,2,256,248,-0.00011988772334728382,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,11.358047774215152,0.3992276648784841,0.09163743820623028,0.006188869238414086,0.9520086862106406,0.09066452756660646,0.6142714589484503,0.4244494694850935,12.0,11.040629036749673,0.38818260460907605,0.0905121196477448,0.006567389077121418,0.9513572204125951,0.08263093720124719,0.6393657405852119,0.45266706366654297,10.0
2,2,256,248,-0.00011988772334728382,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,4.5890769404334035,0.22944324273785077,0.0894583705888701,0.006580098193102702,0.9511400651465799,0.05190820032785242,0.6398743201830513,0.5338618661194429,9.0,11.937616111816416,0.40794824102867067,0.09107483385234941,0.006045144160053826,0.9474484256243213,0.08905865283385046,0.6425553278612034,0.5047649839731007,11.0
3,2,256,248,-0.00011988772334728382,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,6.927517994050979,0.29647362270992256,0.09026190288780346,0.006042959960909806,0.9487513572204125,0.06476040039073272,0.6068088698770326,0.4258480937422341,13.0,7.747433105154183,0.3160113830634928,0.0901333546462536,0.005586422173530551,0.9559174809989143,0.06740589702241466,0.5968270232136258,0.4702532848552438,12.0
4,2,256,248,-0.00011988772334728382,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,9.75971511433538,0.3635817951799773,0.09085678679722647,0.00536807641028209,0.9541802388707926,0.08534517290085764,0.6164619283845273,0.3965159406111309,13.0,8.555519144874872,0.33805574788045617,0.09107052936953837,0.004996794734698113,0.9561346362649296,0.07912155879875322,0.6073193158220203,0.4148050016606968,11.0
5,2,256,248,-0.00011988772334728382,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,11.005250668199169,0.39183767980955747,0.09153729209808052,0.0055371694423037516,0.9541802388707927,0.09317671623657685,0.5943964171111683,0.5244927220146081,10.0,9.772933329471245,0.3658862469998081,0.09138298077595929,0.007358229266071144,0.9470141150922908,0.08244109388478627,0.5790049632391824,0.37061646266401627,5.0
6,2,256,248,-0.00011988772334728382,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,7.1376518210108095,0.30231154439061125,0.09044350353334091,0.006474952936375815,0.945928338762215,0.06321187470135575,0.6125597075558441,0.3709839657939566,8.0,9.915599366969484,0.36585331241806573,0.0906256731452998,0.005461378379200451,0.956786102062975,0.07611390003786857,0.5913262760526509,0.35060917202828346,10.0
7,2,256,248,-0.00011988772334728382,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,10.625494373710273,0.378129558997955,0.09007314910780873,0.00637816101212436,0.951357220412595,0.07737936924441237,0.5895121866247609,0.5249819296972438,12.0,17.04864525203955,0.4980502556268946,0.09152357439589438,0.007023828826535606,0.9441910966340934,0.10965827865526316,0.5972565941155319,0.4626889158495579,14.0
8,2,256,248,-0.00011988772334728382,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,6.761542465828734,0.29004291201526616,0.08956624053956393,0.006621132565983857,0.950054288816504,0.05807759829718624,0.5830253860539076,0.458848561449682,7.0,13.828953132828092,0.43914133621787393,0.09039322817568819,0.00547349598704383,0.9487513572204125,0.09082129392672793,0.6484106809803052,0.5129230284577625,13.0
9,2,256,248,-0.00011988772334728382,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,8.59846866647029,0.3389353085502169,0.09104459119531783,0.0068273246634548085,0.947014115092291,0.0749094474613925,0.6436378092070637,0.3828369732193397,9.0,5.938122282422065,0.2704987038552612,0.0902133322590661,0.00621420908569962,0.950488599348534,0.06101656683380807,0.5815879876920628,0.5046449637929941,10.0
10,2,256,248,-0.00011988772334728382,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,13.920741161487985,0.443853425975588,0.0910333949627677,0.006408551315910264,0.9507057546145496,0.09836332921111776,0.6436443414220819,0.4629713690956551,11.0,11.27138816309715,0.39143323439412164,0.09021664875782114,0.0050048542335666725,0.9563517915309446,0.08373622025081676,0.6053580960272935,0.547280054858965,11.0
11,2,256,248,-0.00011988772334728382,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,7.853128172357967,0.31977255019799045,0.09049203702766634,0.005745960829008927,0.9507057546145494,0.07703238860379225,0.6320698785256852,0.47913142683941223,7.0,11.499676283265167,0.4022617034726195,0.0917068232350001,0.007760495293717613,0.9441910966340935,0.09383745331487096,0.6118725807475094,0.4275536887163835,11.0
12,2,256,248,-0.00011988772334728382,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,8.830802186727384,0.340513024979643,0.09007522612546168,0.006412411978832872,0.9459283387622148,0.07055889693812166,0.6161776215023099,0.40297277215935035,13.0,11.376138706491831,0.39346474824014477,0.09022045155824408,0.005357566110551863,0.9554831704668838,0.08111182240497844,0.6077100044916754,0.4525586116727181,11.0
13,2,256,248,-0.00011988772334728382,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,9.90515540640373,0.3677714455975023,0.0911575175020469,0.006498921230771915,0.9494028230184581,0.07784075305392991,0.59245261655649,0.4187452114506113,13.0,14.402766738326322,0.4591991851390604,0.09247805147633524,0.006920114220421678,0.9489685124864277,0.11212909862606153,0.6757694638233489,0.4440137147477749,9.0
14,2,256,248,-0.00011988772334728382,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,9.491187802285625,0.3599181714716557,0.09137835681709865,0.006630645674057064,0.9472312703583062,0.09226827245216701,0.5920454418203603,0.46304183377212516,11.0,9.210160585449385,0.3502423403520237,0.09046250521778373,0.005742136623856199,0.9565689467969598,0.07019471114906911,0.5800202560877133,0.41211397622721185,8.0
15,2,256,248,-0.00011988772334728382,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,5.634824470651284,0.2581436476427108,0.08882758643393689,0.006000301474251439,0.9539630836047774,0.05466472690034817,0.6188866243876826,0.4883371756522914,10.0,10.726786270773385,0.38147036104600196,0.09038956582596964,0.007492244947536234,0.9444082519001086,0.08225863216219684,0.5887049914832359,0.4419261030166589,10.0
