,XP_num,D_control,D_treated,H0_coef_univ,H0_coef,log_pvalue_init,est_cox_coef_init,est_cox_coef_se_init,log_pvalue_HI-VAE_weibull,est_cox_coef_HI-VAE_weibull,est_cox_coef_se_HI-VAE_weibull,J-S distance_HI-VAE_weibull,KS test_HI-VAE_weibull,Survival curves distance_HI-VAE_weibull,Detection XGB_HI-VAE_weibull,NNDR_HI-VAE_weibull,K-map score_HI-VAE_weibull,log_pvalue_HI-VAE_piecewise,est_cox_coef_HI-VAE_piecewise,est_cox_coef_se_HI-VAE_piecewise,J-S distance_HI-VAE_piecewise,KS test_HI-VAE_piecewise,Survival curves distance_HI-VAE_piecewise,Detection XGB_HI-VAE_piecewise,NNDR_HI-VAE_piecewise,K-map score_HI-VAE_piecewise,log_pvalue_Surv-GAN,est_cox_coef_Surv-GAN,est_cox_coef_se_Surv-GAN,J-S distance_Surv-GAN,KS test_Surv-GAN,Survival curves distance_Surv-GAN,Detection XGB_Surv-GAN,NNDR_Surv-GAN,K-map score_Surv-GAN,log_pvalue_Surv-VAE,est_cox_coef_Surv-VAE,est_cox_coef_se_Surv-VAE,J-S distance_Surv-VAE,KS test_Surv-VAE,Survival curves distance_Surv-VAE,Detection XGB_Surv-VAE,NNDR_Surv-VAE,K-map score_Surv-VAE
3480,169,266,274,0.5640766903676977,1.0,25.794439581017855,0.5947237290780866,0.08770795447075747,48.888152778142185,0.8680930596778188,0.09253413545625279,0.005874445844784974,0.9511982570806101,0.0635074290283414,0.5965583306603325,0.4097373126890693,1.0,54.93007253065509,0.9302775403799154,0.09363789015404551,0.006471072064600731,0.9546840958605666,0.07137836786502039,0.5573050948843096,0.4580919159875212,1.0,5.964537283575959,0.25885543106772,0.08607746730312289,0.013750227676677725,0.9063180827886711,0.07949178848822165,0.8165087428804257,0.3742962980252521,1.0,19.81012747469285,0.5230173907755171,0.0887017209173749,0.012293518035874546,0.9152505446623095,0.053565378279037776,0.7523454499744259,0.3484618118672543,3.0
3481,169,266,274,0.5640766903676977,1.0,25.794439581017855,0.5947237290780866,0.08770795447075747,40.835757175274395,0.7787735232524653,0.09076243690931216,0.00695363551273597,0.9525054466230938,0.042834766135181654,0.5831488240240656,0.4008567990327106,1.0,50.38033381455521,0.8825159977241057,0.09263920075606086,0.007431047840192023,0.9433551198257082,0.06792596003625447,0.6083640367226986,0.4570316585808492,2.0,5.266210960149736,0.2393254334868658,0.08577118657620843,0.012621889457632318,0.9078431372549021,0.08221047247038081,0.8059453320734107,0.3818392093752809,1.0,26.76981579596203,0.6231511290491846,0.09029346983487169,0.011568164868765544,0.9167755991285403,0.03378522890118294,0.7781744414872866,0.3227519475292402,5.0
3482,169,266,274,0.5640766903676977,1.0,25.794439581017855,0.5947237290780866,0.08770795447075747,35.80738604446746,0.7303187270874636,0.09097145093221869,0.005077689930900605,0.9594771241830066,0.043752830981306244,0.5916819099964458,0.5119563529440424,2.0,35.07745615030125,0.7265819462693992,0.09146192623807373,0.005448208512988873,0.9572984749455338,0.047828354329785175,0.5594264462380041,0.36636623674628893,1.0,4.931815222684785,0.22959299905097766,0.08562966368545276,0.014375122031873844,0.8982570806100217,0.08492386342508522,0.8601867344019556,0.36021329542220193,4.0,19.244718846981897,0.518269208076705,0.08927312816908393,0.01182963281755207,0.9139433551198258,0.05496538801157052,0.7419424192248008,0.3718306343866107,2.0
3483,169,266,274,0.5640766903676977,1.0,25.794439581017855,0.5947237290780866,0.08770795447075747,46.70198870955685,0.868466524342446,0.09471072396854219,0.005309219283863461,0.956644880174292,0.08607068134792017,0.6222347443888653,0.451422650663019,1.0,47.21805183382686,0.844866764621822,0.0915909915251465,0.0056774083551186395,0.9564270152505447,0.06636517264201945,0.6191259720331856,0.4140311630124927,1.0,8.229856406189997,0.3134355959400115,0.0863067385453488,0.016616501140784612,0.8949891067538128,0.07848549576311631,0.8265485344730431,0.3743563423653057,1.0,21.415090665459722,0.5470706233928753,0.08904518931712407,0.010568945671891348,0.9204793028322441,0.033633613402085004,0.761474976376451,0.30765162001287233,5.0
3484,169,266,274,0.5640766903676977,1.0,25.794439581017855,0.5947237290780866,0.08770795447075747,49.52823717556238,0.8739938182346364,0.09256408489146735,0.00439516817741425,0.9605664488017429,0.07106605792448228,0.5756889840573554,0.4673035508145914,1.0,48.80341201727258,0.875009844110476,0.09333711345310988,0.005642788200251569,0.9544662309368193,0.07709651723592481,0.5930074294977936,0.3823744828895833,1.0,5.460645210217834,0.24558573890683008,0.08610338796514003,0.013906127664768852,0.9045751633986929,0.08595769402992255,0.8502006918015448,0.3278344951395036,1.0,28.079303836041994,0.6385449683193574,0.09026227876141464,0.01060261483745316,0.9183006535947713,0.02223063779423837,0.762301150401817,0.4486714017352831,2.0
3485,169,266,274,0.5640766903676977,1.0,25.794439581017855,0.5947237290780866,0.08770795447075747,41.891154944149804,0.8049121347239329,0.09271170444013054,0.005873367160784073,0.954248366013072,0.059732411548092064,0.5936264098273965,0.4497708008290418,13.0,64.54003923237701,1.0145971474033524,0.09435893273888099,0.00595610252476077,0.952723311546841,0.09262950109775485,0.5718884101568256,0.3622086035306036,1.0,7.277553684268137,0.2897991133838965,0.0856941551680961,0.015088526021680712,0.8989106753812638,0.07712661293353223,0.8223881890924222,0.28482481231802226,2.0,26.0800976208765,0.6154013479024386,0.09038448196094485,0.011360011341245237,0.9139433551198258,0.03533247121108204,0.7693197284808975,0.35643010871356734,1.0
3486,169,266,274,0.5640766903676977,1.0,25.794439581017855,0.5947237290780866,0.08770795447075747,47.13322666138796,0.8461084762085158,0.09178365367181875,0.006816650075069277,0.9507625272331155,0.05674758371503931,0.5637653769798268,0.46037285922499294,1.0,41.27541337275359,0.7898012627620564,0.09158693628409131,0.006384632933374172,0.952723311546841,0.05417348401311097,0.5836542379346514,0.3817144578548307,13.0,10.062003879461209,0.3484469927142857,0.08555493489674501,0.014173481758756901,0.903050108932462,0.07486927543092273,0.8452826590146596,0.310494100420832,2.0,19.787521785979227,0.5289744664501899,0.08979032096793384,0.01109510918769026,0.914161220043573,0.050611553129961365,0.7771202677046579,0.34423198590740167,1.0
3487,169,266,274,0.5640766903676977,1.0,25.794439581017855,0.5947237290780866,0.08770795447075747,41.9342017375407,0.8026650620125069,0.09230981556448008,0.006594164779012401,0.9498910675381265,0.06069690353183946,0.5854444261428162,0.5242234574036508,2.0,46.08911492488583,0.8369157101385343,0.09181415541833185,0.005106814621127867,0.9605664488017429,0.06229840986972466,0.5437265389983615,0.3784350033402346,1.0,5.657058913968599,0.2512637540639323,0.08623764234168971,0.014730506566960308,0.9028322440087148,0.08510929190220815,0.834812008565162,0.335134614961989,1.0,26.008357536769765,0.6077497679569555,0.08936197362230572,0.011981989485880657,0.9148148148148149,0.02862356822359294,0.7814011148581287,0.37032474433122936,2.0
3488,169,266,274,0.5640766903676977,1.0,25.794439581017855,0.5947237290780866,0.08770795447075747,41.97375895510649,0.7919915275344308,0.0910250137475917,0.00650504851350662,0.9490196078431373,0.045319709899573,0.615447633743964,0.5337490925479843,1.0,50.722586511702175,0.8804963245136046,0.09202829551292452,0.005155632065875351,0.9594771241830066,0.06406857750072224,0.5574082582725767,0.3970851450549232,9.0,5.967911262354657,0.25854878329335496,0.08594658708873433,0.014185341716238503,0.8973856209150328,0.08020001565490989,0.8223058317656544,0.37542770634586176,3.0,28.384278238737725,0.6397711461834215,0.08992714033302741,0.011398571487319082,0.9178649237472768,0.031132897627161142,0.7511733751766348,0.37692083330946424,1.0
3489,169,266,274,0.5640766903676977,1.0,25.794439581017855,0.5947237290780866,0.08770795447075747,48.620941303841455,0.8709753330576783,0.09309939183473621,0.005387611514150686,0.9586056644880174,0.0683987284805805,0.5444772910507928,0.5210159384421105,1.0,49.32294882092102,0.8633840745345203,0.09152031120306545,0.006361668778817591,0.94640522875817,0.0637569032230918,0.5515331466567259,0.45738831431356985,1.0,7.588736789510024,0.2978142095014054,0.0859383297332088,0.016864878169169612,0.8925925925925927,0.0794220263432716,0.8548924586696257,0.33367213052906364,3.0,24.580729929591694,0.5997905860450102,0.09086592613256646,0.01123205852838449,0.9139433551198258,0.03687048123945649,0.7693318653501053,0.4015165493729536,2.0
