,XP_num,D_control,D_treated,H0_coef_univ,H0_coef,aug_perc,log_pvalue_init,est_cox_coef_init,est_cox_coef_se_init,log_pvalue_HI-VAE_weibull,est_cox_coef_HI-VAE_weibull,est_cox_coef_se_HI-VAE_weibull,J-S distance_HI-VAE_weibull,KS test_HI-VAE_weibull,Survival curves distance_HI-VAE_weibull,Detection XGB_HI-VAE_weibull,NNDR_HI-VAE_weibull,K-map score_HI-VAE_weibull,log_pvalue_Surv-GAN,est_cox_coef_Surv-GAN,est_cox_coef_se_Surv-GAN,J-S distance_Surv-GAN,KS test_Surv-GAN,Survival curves distance_Surv-GAN,Detection XGB_Surv-GAN,NNDR_Surv-GAN,K-map score_Surv-GAN
10,0,256,248,0.0034911537882988102,0.0,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,11.050828010977185,0.39398657495168543,0.09182294355763816,0.005141943722007275,0.9574375678610206,0.08613689083170661,0.6059991862726434,0.44528244804492334,12.0,3.903775563518707,-0.21418011158855366,0.09234211861050183,0.009354937757745303,0.9281216069489685,0.06379669720903701,0.7620301626583751,0.3473990789844903,1.0
11,0,256,248,0.0034911537882988102,0.0,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,7.742401999384875,0.3199656086006277,0.09130668920533433,0.006403414681649567,0.9548317046688382,0.07858478424570779,0.628525063175851,0.477543491332711,7.0,2.249086226841341,-0.14827621057126944,0.09167321644485063,0.009250359545733843,0.928773072747014,0.052896768370659646,0.7714614369131118,0.40189231769260375,2.0
12,0,256,248,0.0034911537882988102,0.0,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,13.936880465660348,0.4564980751412147,0.09360898361542537,0.006955630157423232,0.9470141150922909,0.1125124272105768,0.6066125923686311,0.37879493555382754,11.0,2.9636834849380143,-0.1794799141761076,0.09233030437165177,0.009116445794917417,0.9294245385450597,0.05922045661607385,0.7470048238852619,0.3648596226990592,1.0
13,0,256,248,0.0034911537882988102,0.0,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,10.279620916374435,0.3809338796368132,0.0924767030992116,0.006275195419536724,0.9517915309446253,0.0941786913256504,0.6145557658306676,0.4396436529875079,10.0,3.369425356588805,-0.19481271278326617,0.09222723596957828,0.008927373532036292,0.9339847991313789,0.06326245105917976,0.7836433958061936,0.4146370600710964,6.0
14,0,256,248,0.0034911537882988102,0.0,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,12.854531823552112,0.43279896035290505,0.09277195221194791,0.0061854025202579595,0.9530944625407166,0.09960305374619072,0.5641133793450117,0.4181256397026506,8.0,2.540756431645849,-0.1625261564843378,0.09255886293818881,0.00853797449348785,0.9344191096634092,0.05452324376212911,0.7798388471449244,0.3233076148959707,1.0
15,0,256,248,0.0034911537882988102,0.0,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,16.876137927681967,0.508121144197892,0.09392055095463507,0.0067723005221485555,0.9444082519001087,0.1240563940892052,0.6713963013976452,0.4399478997234219,11.0,2.5313281082226533,-0.16194951817179654,0.09245937939620888,0.009339054146084698,0.932030401737242,0.05974980295336786,0.7827842540023814,0.3343102301258396,2.0
16,0,256,248,0.0034911537882988102,0.0,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,14.873280188668648,0.4672395793726301,0.09246317054972876,0.007195550355158473,0.9474484256243214,0.10344145387438256,0.6045894720601611,0.40183467822390956,13.0,3.2281565422264404,-0.19108399911511223,0.0929912795554206,0.0081704047751139,0.9339847991313789,0.06251341017899713,0.7388103156739566,0.3707527992904384,1.0
17,0,256,248,0.0034911537882988102,0.0,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,10.320393556267598,0.3776199126674086,0.09145267564048465,0.006154422625854917,0.9537459283387622,0.08695245694348318,0.6046100018787894,0.48265525026352896,11.0,2.669267131223968,-0.16693197269875612,0.09199534237449539,0.008672284825689035,0.9342019543973942,0.05270160082581961,0.784152286461891,0.35242874818235725,1.0
18,0,256,248,0.0034911537882988102,0.0,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,10.789044980046937,0.38562731782039483,0.09109502011940286,0.006002068606373279,0.9511400651465798,0.0827111178640777,0.6075420332483522,0.39598210869298844,6.0,4.114614963175142,-0.22304955162417492,0.09305022784564042,0.00846431465328116,0.9311617806731813,0.06644566666371034,0.7452594782439913,0.4078716072602553,5.0
19,0,256,248,0.0034911537882988102,0.0,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,10.952713003340707,0.39760824601102246,0.09317767256129462,0.0067238079884360735,0.9550488599348534,0.08612319554636613,0.5812949711898212,0.44115888182114615,7.0,3.4927409653770773,-0.19909784576386003,0.09211189168040249,0.008941279225092616,0.9285559174809987,0.058805954496712505,0.780085827084181,0.3794951238073785,1.0
20,0,256,248,0.0034911537882988102,0.0,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,12.252118771310725,0.42460513807074834,0.09348219447613941,0.006965580359884967,0.9557003257328989,0.10400019729312848,0.6174389611165235,0.39998128262780713,7.0,2.7710256434033624,-0.17087181902414317,0.09186516563214935,0.00746906027811418,0.9376764386536373,0.05356486491288487,0.7636492188092955,0.39655963072156014,1.0
21,0,256,248,0.0034911537882988102,0.0,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,4.684623413581242,0.23534461639741988,0.09060680827146654,0.0062903490679601754,0.957871878393051,0.06348702081840349,0.6050943189637045,0.4636105662281597,6.0,3.306006114050718,-0.19301126961325282,0.09249959537344096,0.007571267822796499,0.9346362649294245,0.06151012326925893,0.7387425050609112,0.3629303584899641,1.0
22,0,256,248,0.0034911537882988102,0.0,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,8.203263726981318,0.3309976536065755,0.09135688945284096,0.006234968602876618,0.9561346362649296,0.08057632274686234,0.5792220816240703,0.41205234062156126,13.0,3.4503149881305935,-0.19865875338673117,0.09263094786009687,0.008586455005228255,0.9324647122692725,0.05597697635082144,0.7610817472493153,0.3074290433610541,1.0
23,0,256,248,0.0034911537882988102,0.0,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,7.683914845669391,0.32002855806143055,0.0917312600565146,0.005904849607112353,0.9580890336590663,0.07853842848078053,0.6211365058746388,0.3933765462827848,9.0,3.6919946485335458,-0.20643158377977658,0.09219330386120658,0.009009752171563922,0.9326818675352875,0.06340484657777055,0.7839765387721177,0.3808856345347289,1.0
24,0,256,248,0.0034911537882988102,0.0,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,7.893644351551773,0.3236811113053526,0.09134181786823657,0.006135210855554285,0.954614549402823,0.06895715435344459,0.581337897174226,0.398615991461204,10.0,3.558545185346311,-0.20216519763162705,0.09242648571156997,0.00862221095737344,0.9322475570032572,0.06415482351118057,0.7803328070234375,0.30277196976066884,1.0
25,0,256,248,0.0034911537882988102,0.0,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,11.91591146858629,0.41102356332234485,0.09186800869436701,0.006347066901400018,0.9554831704668839,0.09682925104583347,0.6210061726321343,0.4034804225246147,8.0,2.7738652472085157,-0.17246141234772694,0.09265595977306497,0.009240560097536281,0.9307274701411509,0.05568636901682597,0.7430074193520291,0.4047401605146041,1.0
26,0,256,248,0.0034911537882988102,0.0,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,10.592805658533159,0.38131435885553744,0.09100208250543895,0.006977834103162754,0.9504885993485341,0.08376582344384548,0.586680004827618,0.37522283251335015,6.0,2.913520666355086,-0.17695575539332611,0.09205486510077422,0.009114497022862907,0.9231270358306188,0.06069018455147874,0.7834685812899943,0.30265929354800436,1.0
27,0,256,248,0.0034911537882988102,0.0,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,10.784029904420095,0.38996584294562886,0.09216688669565823,0.006678373089078391,0.9517915309446253,0.08295302634326775,0.5671278410469461,0.4192987469024457,10.0,2.0181544474953057,-0.13719372325104653,0.09136003566434782,0.008617914079940834,0.9344191096634092,0.049277475796139315,0.7567515108080164,0.33669353433765775,1.0
28,0,256,248,0.0034911537882988102,0.0,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,11.889647119716908,0.4085652089803954,0.0914197690641202,0.005712954434413476,0.9602605863192182,0.09588230789049797,0.6060959252664833,0.45560227619652194,10.0,3.47077847468519,-0.2011015117673814,0.09341734590725831,0.008563460731035467,0.9333333333333335,0.06666519468689223,0.7757907401808365,0.3398828668437221,2.0
29,0,256,248,0.0034911537882988102,0.0,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,8.58368369678874,0.3446369548625742,0.09268211111085149,0.006551666758970116,0.9507057546145494,0.08805557860491876,0.6169708190402248,0.37909068409039526,9.0,2.345882300127026,-0.15356025305743293,0.09226704087516777,0.008567545528564247,0.9307274701411508,0.05039636699987456,0.7927797872115404,0.33716008825406046,1.0
30,0,256,248,0.0034911537882988102,0.0,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,4.822043247885122,0.23820024083291483,0.0900951905545616,0.005727227244304048,0.9541802388707924,0.04672118792651299,0.598921064713721,0.4563615404789045,9.0,2.742772432887586,-0.17048298621350644,0.09227914546349958,0.00940528006785549,0.9307274701411509,0.05218437302609092,0.7752003523663417,0.36389012961201195,1.0
31,0,256,248,0.0034911537882988102,0.0,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,9.69886420802661,0.3667264825601613,0.09199157448181859,0.0060012716405452565,0.9563517915309447,0.08595177442314392,0.6148431832914649,0.4407032314052778,12.0,3.444490185862297,-0.1982405236733679,0.09253522854731203,0.008987095922314418,0.9252985884907707,0.06289338040561898,0.7527631269526657,0.40775177811076085,1.0
32,0,256,248,0.0034911537882988102,0.0,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,8.62349182088134,0.34069646336310355,0.09136471178408608,0.006906251306397665,0.950271444082519,0.07957913459593065,0.6400388697899364,0.5061971551208203,11.0,2.713660561450062,-0.16904143153576093,0.09214638672874265,0.008573595866594732,0.9318132464712269,0.05008347504135811,0.7577640041358253,0.3790559479395909,4.0
33,0,256,248,0.0034911537882988102,0.0,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,9.969873917400028,0.3712455321422345,0.09168537247483004,0.0071213400670090115,0.9520086862106407,0.08126115182973628,0.6463580101753246,0.4407405716770768,11.0,4.525725222243866,-0.23562099841712422,0.09265336643759133,0.008832520011624658,0.9235613463626493,0.06017445197897071,0.7501455750775466,0.29950341188023255,1.0
34,0,256,248,0.0034911537882988102,0.0,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,8.661938882852512,0.34594812077022086,0.09254634549579349,0.007609939420129423,0.9520086862106408,0.09606343531593103,0.6096559824513599,0.5130099477241725,10.0,3.9142868190135083,-0.2144759813651525,0.09231610759748826,0.009586250552273431,0.9281216069489686,0.0562509113005325,0.7754781270335407,0.38464691937108453,3.0
35,0,256,248,0.0034911537882988102,0.0,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,4.327794688555194,0.22423727903186075,0.09066008817271734,0.007817197096835411,0.9498371335504885,0.05410073362315221,0.5940427443266157,0.5404823324119966,10.0,4.437306716043772,-0.23353321395400278,0.09295887110606921,0.00883949167242659,0.9257328990228012,0.06979958658352899,0.7877577580940365,0.35028795009809227,1.0
36,0,256,248,0.0034911537882988102,0.0,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,13.208064201562356,0.4433475530940957,0.09364802948067207,0.007224641920086188,0.9498371335504886,0.11186235316239306,0.6277016930257096,0.4284216994949597,9.0,2.949789902986449,-0.17929772800210697,0.09251875858540107,0.008886686847136551,0.9287730727470142,0.05821108037663862,0.7701882771002938,0.3813098845423411,1.0
37,0,256,248,0.0034911537882988102,0.0,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,15.109803685010451,0.4701304048104672,0.09224328549103902,0.007474382388228216,0.9452768729641693,0.10616123313251695,0.6335085211189623,0.41628357585501574,11.0,3.713615427540269,-0.20681484388136817,0.09202179949004448,0.009888854033362815,0.9276872964169379,0.060279139503306434,0.7525721374278501,0.34330181321552855,1.0
38,0,256,248,0.0034911537882988102,0.0,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,9.691338018903087,0.36905277404321424,0.09263354226949572,0.007258859889070736,0.9478827361563518,0.08177970478609213,0.6149333900702866,0.36814744569052593,11.0,3.049775842853772,-0.1833829912506746,0.09259526116051296,0.009644643074720119,0.9272529858849076,0.06230738273376826,0.7584256241998036,0.2941265633927925,1.0
39,0,256,248,0.0034911537882988102,0.0,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,7.787426784275918,0.3222004517910924,0.09164069361356615,0.007558446766738215,0.9487513572204125,0.07889774764691902,0.6513234267626715,0.4832484980631171,8.0,3.11340455824652,-0.18559263014634667,0.09245996505751786,0.009021494004338633,0.9331161780673181,0.055367336900467926,0.7419445346512233,0.39328998784409064,1.0
40,0,256,248,0.0034911537882988102,0.0,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,9.813708106401926,0.3710203550339381,0.0924530217693998,0.007273883514679577,0.9517915309446252,0.09434924086469902,0.6142400421047918,0.5064459472158673,10.0,3.654937894607822,-0.20655961252899074,0.09284453857686872,0.010796544568954578,0.922258414766558,0.0633620679099559,0.7825207879966506,0.38920311048111045,2.0
41,0,256,248,0.0034911537882988102,0.0,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,9.959706421502963,0.37507026108497715,0.09269204779541851,0.005959863675421056,0.9552660152008685,0.09523728178455401,0.6162917797361981,0.46739403381381317,12.0,2.1828623056596546,-0.14494125553368292,0.09145556231155019,0.009204460684645071,0.9339847991313789,0.05558143783590368,0.7449400218238194,0.38365621836772396,1.0
42,0,256,248,0.0034911537882988102,0.0,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,10.73949596552881,0.3896249326484718,0.09228062152355752,0.006275295639582146,0.9541802388707926,0.088195622340793,0.5883783807323297,0.43338992196317966,12.0,4.2385302866503,-0.22768362177128512,0.09324523826713535,0.009850569263676568,0.9231270358306188,0.05848495565052937,0.7656639405555992,0.3509487759605037,2.0
43,0,256,248,0.0034911537882988102,0.0,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,14.918888143435138,0.4715860862571641,0.09316728466870842,0.006789993204767575,0.9461454940282301,0.11274467363403966,0.6229524616496768,0.36674508604433054,10.0,3.8918400673870956,-0.21639797467111446,0.09348182705404781,0.008408333067138332,0.932030401737242,0.06744945583203969,0.7928410656095676,0.45183305979681854,5.0
44,0,256,248,0.0034911537882988102,0.0,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,8.29552310473496,0.3361826026087676,0.09219924584979708,0.007393862231505993,0.9478827361563519,0.0776301204735196,0.6200988168603313,0.38351929931491613,7.0,3.085566200515141,-0.1854067447216282,0.09290649112352484,0.008057841496060168,0.9335504885993485,0.05656088772055359,0.7715917701556161,0.3287892810421579,3.0
45,0,256,248,0.0034911537882988102,0.0,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,6.066230181317094,0.2786921560131704,0.09177598871766048,0.007628113077193141,0.9548317046688382,0.08428493210317273,0.5950816775723552,0.37963854362818344,9.0,4.253410638521529,-0.22643094918388415,0.09252694361283774,0.009998315856261975,0.923344191096634,0.06404108095981625,0.7916571794019974,0.39070688364906603,1.0
46,0,256,248,0.0034911537882988102,0.0,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,6.367504236685991,0.2833308394316601,0.0906554300460647,0.005579733821207315,0.9580890336590663,0.0640585059947676,0.588126734925203,0.39071330765657225,11.0,2.7602956060348594,-0.17161481078749335,0.09250192572087139,0.010125949345194197,0.9289902280130293,0.05501744973951379,0.759248994349945,0.30646038096231204,2.0
47,0,256,248,0.0034911537882988102,0.0,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,6.01491966069453,0.27622857052116223,0.09142465245674634,0.006027280410859771,0.9561346362649293,0.07176991001140987,0.668127083310004,0.39844269576730335,9.0,3.066794032173595,-0.18266191532675308,0.09189403813886342,0.009122169735824396,0.9305103148751357,0.056992845010546384,0.7522536141812521,0.3635733779071342,1.0
48,0,256,248,0.0034911537882988102,0.0,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,8.931187540691615,0.3517797331650676,0.0924863850171472,0.007222787767749818,0.954397394136808,0.07947483435565347,0.5968739929501847,0.4271178859452348,10.0,1.990994701661224,-0.1375181274525933,0.09243750938500175,0.009468323219626438,0.9298588490770902,0.05660063902036901,0.7616460062037381,0.4146970877502583,5.0
49,0,256,248,0.0034911537882988102,0.0,0.0,0.46564906275288415,0.04325536928348549,0.08920650564070375,7.877662929810464,0.32154317542621885,0.09083579793720876,0.004787643830077704,0.9563517915309446,0.07358643548677106,0.6028920293290233,0.4776570641351101,8.0,3.081446140226882,-0.18575727313633392,0.09316301509532406,0.009954868705715332,0.9252985884907707,0.057934472239021144,0.7859859725348354,0.3488197231954526,3.0
50,1,256,242,-0.11326764391797088,0.2,0.0,0.7294906260963444,-0.06321959116421677,0.08996335025614584,8.50560229359391,0.3473006958621646,0.09389802859467267,0.007528733469309443,0.9480998914223668,0.11415288732582542,0.6735133611792329,0.4133796157182874,9.0,7.648725157464723,-0.3278778615884169,0.0942088156340206,0.009045433365380216,0.9292073832790445,0.06185604263005487,0.7809969155502801,0.3498932909916359,7.0
51,1,256,242,-0.11326764391797088,0.2,0.0,0.7294906260963444,-0.06321959116421677,0.08996335025614584,6.940903085119539,0.30530102587855973,0.09285774546803131,0.006971233924237948,0.950488599348534,0.10215449703765947,0.6531480921577338,0.4248909156765728,9.0,7.264489791324899,-0.31849172644859064,0.09429915501806711,0.00841327399638254,0.9298588490770899,0.06244509402987105,0.7752196379535379,0.38475967296305486,2.0
52,1,256,242,-0.11326764391797088,0.2,0.0,0.7294906260963444,-0.06321959116421677,0.08996335025614584,7.720038178881594,0.3253343532569288,0.09300021604673332,0.007042866551545255,0.9465798045602606,0.10352823252043505,0.6269072512563627,0.4207450284859106,10.0,4.596836340423827,-0.23943465792116733,0.09325100558603014,0.00955442992036141,0.9302931596091206,0.051012189734586884,0.760584054676506,0.42064745139086007,2.0
53,1,256,242,-0.11326764391797088,0.2,0.0,0.7294906260963444,-0.06321959116421677,0.08996335025614584,8.437620298046749,0.3428861667834469,0.09312817580297277,0.006576463947930092,0.9461454940282302,0.10898585574864107,0.6457054107892285,0.5085569094476831,8.0,6.617054311914529,-0.29885629242361367,0.09346201137834266,0.009081754408644139,0.9246471226927253,0.052834787341147056,0.7663255606195776,0.36329419106701744,1.0
54,1,256,242,-0.11326764391797088,0.2,0.0,0.7294906260963444,-0.06321959116421677,0.08996335025614584,5.842209098238709,0.2746306387881646,0.09250005975712754,0.00605730703106975,0.9565689467969597,0.08968275832148026,0.6313955050895286,0.47079573366486,10.0,6.921478488703111,-0.30889727161723435,0.0940816276972834,0.010326059394560112,0.9281216069489685,0.054865831615332504,0.754065526204136,0.35621024045601,1.0
55,1,256,242,-0.11326764391797088,0.2,0.0,0.7294906260963444,-0.06321959116421677,0.08996335025614584,4.527806591499985,0.23378911039992686,0.0919188954872227,0.006254851739925891,0.9570032573289903,0.08075624429083295,0.5803269591357071,0.38466570787934273,9.0,6.214547516814581,-0.28463138767692714,0.09237606617144767,0.00869128905153155,0.9333333333333333,0.052569476784684654,0.7412875804551149,0.4023491949500596,5.0
56,1,256,242,-0.11326764391797088,0.2,0.0,0.7294906260963444,-0.06321959116421677,0.08996335025614584,7.2530834445290155,0.31235192470822093,0.09258828593040737,0.0061655101003663376,0.9520086862106406,0.09612517613068441,0.6548940599147203,0.45985597546964846,10.0,9.265946189760859,-0.3660938408594312,0.09421050205073915,0.010547064813543755,0.9220412595005428,0.06684811531570008,0.7755729996802324,0.43207000830187653,1.0
57,1,256,242,-0.11326764391797088,0.2,0.0,0.7294906260963444,-0.06321959116421677,0.08996335025614584,2.223752824537168,0.14558037617823597,0.09070716824385165,0.005173607649812132,0.9635179153094462,0.05829395966761327,0.5957470303306295,0.46854217167007195,12.0,4.994738209628162,-0.25197637330174116,0.09327156111382245,0.007860151053261617,0.9385450597176982,0.05578614174208956,0.7483010019795722,0.38959028008134755,1.0
58,1,256,242,-0.11326764391797088,0.2,0.0,0.7294906260963444,-0.06321959116421677,0.08996335025614584,6.031230494896398,0.2802866547710979,0.09263266949612166,0.006970030063059394,0.9522258414766559,0.09287559141275586,0.5721626235366283,0.462388846464879,10.0,9.779671318949726,-0.38030184270020656,0.09493412446729178,0.008883622041433507,0.9255157437567862,0.07062749323659759,0.7843345663666824,0.3749831146552906,3.0
59,1,256,242,-0.11326764391797088,0.2,0.0,0.7294906260963444,-0.06321959116421677,0.08996335025614584,8.969413932151143,0.35529936379284294,0.09319136978798355,0.005829698976418662,0.9539630836047773,0.10256485290669927,0.5735091930039355,0.4292743287020248,11.0,6.470767932920451,-0.2960464411974324,0.09381461258502992,0.010070759475082687,0.9239956568946794,0.0576214251834327,0.7886927980152021,0.37796918672443675,2.0
60,1,256,242,-0.11326764391797088,0.2,0.0,0.7294906260963444,-0.06321959116421677,0.08996335025614584,6.418570475558993,0.28899357615374127,0.09203393847690403,0.005141943722007275,0.9574375678610206,0.08613689083170661,0.6059991862726434,0.44528244804492334,12.0,7.998482095511574,-0.33489865895809695,0.09376071544044758,0.009354937757745303,0.9281216069489685,0.06379669720903701,0.7620301626583751,0.3473990789844903,1.0
61,1,256,242,-0.11326764391797088,0.2,0.0,0.7294906260963444,-0.06321959116421677,0.08996335025614584,4.094671998727074,0.21906416727843203,0.09167757739425904,0.006403414681649567,0.9548317046688382,0.07858478424570779,0.628525063175851,0.477543491332711,7.0,5.483785683242365,-0.2659603083011671,0.09302892106469907,0.009250359545733843,0.928773072747014,0.052896768370659646,0.7714614369131118,0.40189231769260375,2.0
62,1,256,242,-0.11326764391797088,0.2,0.0,0.7294906260963444,-0.06321959116421677,0.08996335025614584,8.979883538097692,0.3582357107767917,0.09389331140072417,0.006955630157423232,0.9470141150922909,0.1125124272105768,0.6066125923686311,0.37879493555382754,11.0,6.463094002953521,-0.29519356342943365,0.09361302787013458,0.009116445794917417,0.9294245385450597,0.05922045661607385,0.7470048238852619,0.3648596226990592,1.0
63,1,256,242,-0.11326764391797088,0.2,0.0,0.7294906260963444,-0.06321959116421677,0.08996335025614584,5.890211959688038,0.27680284053775367,0.09277888075855262,0.006275195419536724,0.9517915309446253,0.0941786913256504,0.6145557658306676,0.4396436529875079,10.0,7.339445224461737,-0.31854476279676164,0.093748838353093,0.008927373532036292,0.9339847991313789,0.06326245105917976,0.7836433958061936,0.4146370600710964,6.0
64,1,256,242,-0.11326764391797088,0.2,0.0,0.7294906260963444,-0.06321959116421677,0.08996335025614584,7.7947437677929345,0.327249029233502,0.0930345222441693,0.0061854025202579595,0.9530944625407166,0.09960305374619072,0.5641133793450117,0.4181256397026506,8.0,6.13100334141151,-0.28792731051815196,0.094213787122131,0.00853797449348785,0.9344191096634092,0.05452324376212911,0.7798388471449244,0.3233076148959707,1.0
