,XP_num,D_control,D_treated,H0_coef_univ,H0_coef,aug_perc,log_pvalue_init,est_cox_coef_init,est_cox_coef_se_init,log_pvalue_HI-VAE_weibull,log_pvalue_control_HI-VAE_weibull,est_cox_coef_HI-VAE_weibull,est_cox_coef_se_HI-VAE_weibull,J-S distance_HI-VAE_weibull,KS test_HI-VAE_weibull,Survival curves distance_HI-VAE_weibull,Detection XGB_HI-VAE_weibull,NNDR_HI-VAE_weibull,K-map score_HI-VAE_weibull
0,420,272.1855670103093,266,0.0034266868486105538,0.0,0.3333333333333333,0.2540602954393624,-0.035454261552913285,0.12440783908464553,17.756132378988966,11.651530615862654,0.5037527945399378,0.09053396428262625,0.009397511576277984,0.9237113402061856,0.0953032026063976,0.5685318559556787,0.5389425360897048,11.0
1,420,272.1855670103093,266,0.0034266868486105538,0.0,0.3333333333333333,0.2540602954393624,-0.035454261552913285,0.12440783908464553,8.343779267846791,5.770640474487054,0.3273788382956589,0.08944940140670793,0.012789060478107739,0.9058419243986255,0.10008921718082794,0.5747368421052631,0.5952294243002747,15.0
2,420,272.1855670103093,266,0.0034266868486105538,0.0,0.3333333333333333,0.2540602954393624,-0.035454261552913285,0.12440783908464553,18.98696814729214,11.14274974001408,0.5307987843956514,0.0920381002907078,0.009680152553161177,0.9230240549828179,0.1217791776187014,0.5136842105263157,0.4440149844371844,12.0
3,420,272.1855670103093,266,0.0034266868486105538,0.0,0.3333333333333333,0.2540602954393624,-0.035454261552913285,0.12440783908464553,15.8754630188806,10.127575748629514,0.4721480892329937,0.09012423464578204,0.011195360743266975,0.9168384879725086,0.13466573295794593,0.5819667590027702,0.4703531546970163,14.0
4,420,272.1855670103093,266,0.0034266868486105538,0.0,0.3333333333333333,0.2540602954393624,-0.035454261552913285,0.12440783908464553,13.936510484454667,9.019803364529619,0.4365942945902085,0.08944660099169632,0.012064710941866601,0.9147766323024056,0.1346498675493486,0.6130470914127424,0.5169141783089516,13.0
5,420,272.1855670103093,266,0.0034266868486105538,0.0,0.3333333333333333,0.2540602954393624,-0.035454261552913285,0.12440783908464553,21.88989857985952,13.427511444293785,0.5659488433602234,0.09097073331067182,0.013628453535097926,0.9072164948453609,0.0807506340043443,0.6034072022160666,0.5647000472358628,9.0
6,420,272.1855670103093,266,0.0034266868486105538,0.0,0.3333333333333333,0.2540602954393624,-0.035454261552913285,0.12440783908464553,21.206267969493705,13.165032276353223,0.5575306307262404,0.09114598922369693,0.011173938019004896,0.9237113402061856,0.1326333141987354,0.5462880886426593,0.45562355289295625,12.0
7,420,272.1855670103093,266,0.0034266868486105538,0.0,0.3333333333333333,0.2540602954393624,-0.035454261552913285,0.12440783908464553,23.327899029540863,15.325091929313304,0.5835919661027814,0.0907344628177568,0.010395167759391971,0.918213058419244,0.08700436898701379,0.5351800554016621,0.42762426330604325,11.0
8,420,272.1855670103093,266,0.0034266868486105538,0.0,0.3333333333333333,0.2540602954393624,-0.035454261552913285,0.12440783908464553,13.285970296936828,8.687305888102618,0.42554299043942245,0.08950867415028552,0.011932108705363098,0.9072164948453609,0.10198107515336599,0.5478670360110802,0.4146729469293084,4.0
9,420,272.1855670103093,266,0.0034266868486105538,0.0,0.3333333333333333,0.2540602954393624,-0.035454261552913285,0.12440783908464553,17.233039781756894,10.608886005021706,0.49370224675930235,0.09013749264104076,0.008554271076584002,0.9243986254295533,0.12264415359055696,0.5028808864265928,0.4095029723443621,12.0
10,420,272.1855670103093,266,0.0034266868486105538,0.0,0.3333333333333333,0.2540602954393624,-0.035454261552913285,0.12440783908464553,15.795457554911764,9.80078000384591,0.4731147019743501,0.09054772994423177,0.010821806783530214,0.9230240549828179,0.09025594954803667,0.6675346260387812,0.4471887268136827,13.0
11,420,272.1855670103093,266,0.0034266868486105538,0.0,0.3333333333333333,0.2540602954393624,-0.035454261552913285,0.12440783908464553,15.480059567736976,9.662868193997975,0.4661200650808668,0.09019913069916642,0.012534308661954503,0.9134020618556702,0.14270018434188947,0.6645152354570636,0.5322432723083195,11.0
12,420,272.1855670103093,266,0.0034266868486105538,0.0,0.3333333333333333,0.2540602954393624,-0.035454261552913285,0.12440783908464553,13.168081934432623,8.258764563528539,0.4232488922439318,0.08945891296743397,0.011192129888669928,0.9140893470790379,0.09928995633037,0.5529639889196676,0.4637590909902644,8.0
13,420,272.1855670103093,266,0.0034266868486105538,0.0,0.3333333333333333,0.2540602954393624,-0.035454261552913285,0.12440783908464553,19.656637143135292,12.135855412038831,0.5356316484113318,0.09115249643619018,0.012169617389029823,0.9120274914089348,0.08766838588579796,0.6464265927977839,0.38160191687680006,13.0
