,XP_num,D_control,D_treated,H0_coef_univ,H0_coef,aug_perc,log_pvalue_init,est_cox_coef_init,est_cox_coef_se_init,log_pvalue_HI-VAE_weibull,log_pvalue_control_HI-VAE_weibull,est_cox_coef_HI-VAE_weibull,est_cox_coef_se_HI-VAE_weibull,J-S distance_HI-VAE_weibull,KS test_HI-VAE_weibull,Survival curves distance_HI-VAE_weibull,Detection XGB_HI-VAE_weibull,NNDR_HI-VAE_weibull,K-map score_HI-VAE_weibull
0,360,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,0.2333005180526783,1.2927513156217059,0.026416509314536294,0.08614554207571608,0.0127434974730567,0.9113475177304964,0.049519449712632904,0.5261003385657126,0.41684189756174506,11.0
1,360,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,2.988365805352466,3.6385846900438357,0.17642768055219238,0.08740249680405614,0.008538217865795061,0.9382978723404256,0.019914987690800946,0.4855340104647584,0.36278085421457806,10.0
2,360,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,0.16205575692313398,0.8143695439122378,-0.012467600101620162,0.08590998153515972,0.009643159892446978,0.9382978723404255,0.019762504021369125,0.4458602646968298,0.39108950263809505,11.0
3,360,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,1.1858824610755339,2.2685365952103598,0.09260923612157228,0.08680651974639736,0.014391157087013832,0.9078014184397162,0.05780053037075454,0.5825176977531548,0.4694377546309822,14.0
4,360,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,0.5198264080796645,0.5960018473435114,-0.04240843975495408,0.08687610532293771,0.012380572635883413,0.9127659574468084,0.09041975847123834,0.5911972914742998,0.4285818413404622,16.0
5,360,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,0.0955772523127257,1.1176187122247159,0.009904665828991424,0.08672717911739258,0.008814736071493813,0.9354609929078014,0.03864954641752617,0.48104032009849185,0.39210387697631804,11.0
6,360,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,0.47694225710305355,1.6259293400365602,0.04862994564283803,0.08689237263295231,0.011424229765598141,0.9177304964539008,0.04999024040162525,0.5874422899353646,0.5252382225261389,13.0
7,360,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,0.43076328766079847,1.3728983431296289,0.04303426247793978,0.08665561904438368,0.010611795729969311,0.9234042553191489,0.04391857082307328,0.5331486611265005,0.3888658067686054,9.0
8,360,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,1.258227721354832,2.3096923538622107,0.09840258428403757,0.0863832717890361,0.011224863868386432,0.9099290780141845,0.04318407512939405,0.6796552785472454,0.4191541418665818,9.0
9,360,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,0.15140328645165704,1.1471758360439623,0.019005184408762178,0.08637525788698126,0.009707467034842496,0.9304964539007091,0.06243461341181182,0.510310864881502,0.45613695682294514,11.0
