,XP_num,D_control,D_treated,H0_coef_univ,H0_coef,aug_perc,log_pvalue_init,est_cox_coef_init,est_cox_coef_se_init,log_pvalue_HI-VAE_weibull,log_pvalue_control_HI-VAE_weibull,est_cox_coef_HI-VAE_weibull,est_cox_coef_se_HI-VAE_weibull,J-S distance_HI-VAE_weibull,KS test_HI-VAE_weibull,Survival curves distance_HI-VAE_weibull,Detection XGB_HI-VAE_weibull,NNDR_HI-VAE_weibull,K-map score_HI-VAE_weibull
0,120,228.25,248,0.0034266868486105538,0.0,0.3333333333333333,0.02854718499275339,0.0044811041677725455,0.12734032303263712,0.017208017855730822,0.10658688589096131,0.0019477487372435876,0.09131204112280476,0.010468184756978832,0.9391025641025642,0.029135922595370713,0.5500680272108843,0.2856273020345809,3.0
1,120,228.25,248,0.0034266868486105538,0.0,0.3333333333333333,0.02854718499275339,0.0044811041677725455,0.12734032303263712,2.896886226537527,1.3604724409121114,0.17726244739142077,0.09256988008530945,0.008135921130460248,0.9410256410256411,0.07067925218626081,0.55562358276644,0.34715473496224536,6.0
2,120,228.25,248,0.0034266868486105538,0.0,0.3333333333333333,0.02854718499275339,0.0044811041677725455,0.12734032303263712,2.641233052156984,1.3803379147024357,0.16544692530225197,0.09182516639363388,0.007835328813011551,0.9403846153846155,0.05019245833529899,0.5422902494331066,0.5195164616239567,2.0
3,120,228.25,248,0.0034266868486105538,0.0,0.3333333333333333,0.02854718499275339,0.0044811041677725455,0.12734032303263712,0.8390474448563957,0.18382684986976514,0.07191303546249782,0.09156234245653569,0.010894107680416121,0.9262820512820512,0.05835749657007172,0.540907029478458,0.2621133481656456,2.0
4,120,228.25,248,0.0034266868486105538,0.0,0.3333333333333333,0.02854718499275339,0.0044811041677725455,0.12734032303263712,0.8026188356921827,0.27818907579711294,0.0693543990655697,0.09145486334088787,0.009845701277058376,0.9352564102564103,0.03552861424012125,0.4846258503401361,0.3904219965463675,2.0
5,120,228.25,248,0.0034266868486105538,0.0,0.3333333333333333,0.02854718499275339,0.0044811041677725455,0.12734032303263712,0.13207495245664957,0.19361091782888099,0.014283990833844233,0.09197671057932696,0.009651613718969105,0.9384615384615385,0.057815255861129136,0.5158956916099774,0.40358328719874,4.0
6,120,228.25,248,0.0034266868486105538,0.0,0.3333333333333333,0.02854718499275339,0.0044811041677725455,0.12734032303263712,0.8756296349447653,0.34636343490459937,0.07382478227701215,0.09090006646268473,0.01296466737711647,0.9173076923076924,0.05127222936285901,0.5900907029478458,0.2991872043014713,3.0
7,120,228.25,248,0.0034266868486105538,0.0,0.3333333333333333,0.02854718499275339,0.0044811041677725455,0.12734032303263712,0.33072927230067595,0.15593597844460635,0.03278750747244432,0.09092929863416584,0.008242310634403288,0.9352564102564103,0.03860254465281945,0.5302494331065759,0.3312335546907947,3.0
8,120,228.25,248,0.0034266868486105538,0.0,0.3333333333333333,0.02854718499275339,0.0044811041677725455,0.12734032303263712,2.080922712787982,1.351282358923581,0.13981851704202117,0.09116767123713998,0.008836042187438461,0.9448717948717948,0.03959448627248854,0.5207256235827664,0.26223483132678843,4.0
9,120,228.25,248,0.0034266868486105538,0.0,0.3333333333333333,0.02854718499275339,0.0044811041677725455,0.12734032303263712,1.8723287458470854,1.1859411144070957,0.13075639796900718,0.09173602251200615,0.011629442234712071,0.9243589743589744,0.032377301741057574,0.47929705215419505,0.40805460376207203,2.0
10,120,228.25,248,0.0034266868486105538,0.0,0.3333333333333333,0.02854718499275339,0.0044811041677725455,0.12734032303263712,0.7796162043603454,0.36860019043158593,0.06753348113867746,0.09113279811354265,0.008679674835176256,0.9339743589743589,0.02631369315951935,0.5449659863945577,0.282116349379936,3.0
11,120,228.25,248,0.0034266868486105538,0.0,0.3333333333333333,0.02854718499275339,0.0044811041677725455,0.12734032303263712,1.039147901198548,0.356513043920445,0.08413558456381512,0.09075540764307774,0.011614891206510486,0.9320512820512821,0.03278216745821346,0.5665759637188208,0.43428743477330234,4.0
12,120,228.25,248,0.0034266868486105538,0.0,0.3333333333333333,0.02854718499275339,0.0044811041677725455,0.12734032303263712,2.4263605968650532,1.3881062868552916,0.15692036834417356,0.09217566806319792,0.008821840512811414,0.9339743589743589,0.03682644753269931,0.6211564625850341,0.3285138969921232,3.0
13,120,228.25,248,0.0034266868486105538,0.0,0.3333333333333333,0.02854718499275339,0.0044811041677725455,0.12734032303263712,0.4993004913734284,0.34379365645661814,-0.046361932073129004,0.09013183856305312,0.012293239006947315,0.9307692307692307,0.021903520907575216,0.5446031746031745,0.4352020846946093,2.0
14,120,228.25,248,0.0034266868486105538,0.0,0.3333333333333333,0.02854718499275339,0.0044811041677725455,0.12734032303263712,0.3202509710696403,0.24328961747206718,-0.03165199653699417,0.09031012958545487,0.011035868703472772,0.9192307692307692,0.03512371278057804,0.6150113378684807,0.5017070282615738,5.0
15,120,228.25,248,0.0034266868486105538,0.0,0.3333333333333333,0.02854718499275339,0.0044811041677725455,0.12734032303263712,1.3552646528023662,0.7689700048532941,0.1035550363706584,0.09156726136742016,0.009677490951747537,0.933974358974359,0.056028329055467355,0.5119727891156463,0.3166651552928114,5.0
16,120,228.25,248,0.0034266868486105538,0.0,0.3333333333333333,0.02854718499275339,0.0044811041677725455,0.12734032303263712,2.8030149499729236,1.2151628501136404,0.17233710260893573,0.09196623485095161,0.009997334013481634,0.933974358974359,0.03587046392378279,0.5160770975056689,0.338931125732053,2.0
17,120,228.25,248,0.0034266868486105538,0.0,0.3333333333333333,0.02854718499275339,0.0044811041677725455,0.12734032303263712,1.0401455005459308,0.5430362054511735,0.08524116004981756,0.09188144239954768,0.00924971637453283,0.9326923076923077,0.05198430131242002,0.5935827664399091,0.30738299996213003,3.0
18,120,228.25,248,0.0034266868486105538,0.0,0.3333333333333333,0.02854718499275339,0.0044811041677725455,0.12734032303263712,2.3529368307584004,1.32085372144643,0.15290848085639247,0.09169643736213835,0.010678948530859673,0.9326923076923077,0.07534719244003424,0.4595918367346939,0.48315876988166495,4.0
19,120,228.25,248,0.0034266868486105538,0.0,0.3333333333333333,0.02854718499275339,0.0044811041677725455,0.12734032303263712,0.32641086084985155,0.06979421309875,0.03235714551691928,0.0907817965809044,0.008361858014172361,0.941025641025641,0.03217523496332951,0.46183673469387754,0.3455474551852066,5.0
20,120,228.25,248,0.0034266868486105538,0.0,0.3333333333333333,0.02854718499275339,0.0044811041677725455,0.12734032303263712,0.12268133491525396,0.08030990630908728,0.013081978829481583,0.0903168211131794,0.012835326591819992,0.9243589743589744,0.03632204173363246,0.5319954648526077,0.38505196468001957,1.0
21,120,228.25,248,0.0034266868486105538,0.0,0.3333333333333333,0.02854718499275339,0.0044811041677725455,0.12734032303263712,1.4260546017576003,0.7525955148887036,0.10811161269323577,0.09210518627242126,0.008533677334842763,0.9358974358974359,0.05190416057175606,0.5101814058956916,0.4484834384599242,2.0
22,120,228.25,248,0.0034266868486105538,0.0,0.3333333333333333,0.02854718499275339,0.0044811041677725455,0.12734032303263712,4.577320531006914,2.2801222117253084,0.23628181884722096,0.09228088312431906,0.01081642902526917,0.9237179487179487,0.06968275226710217,0.59578231292517,0.4239360318606234,6.0
23,120,228.25,248,0.0034266868486105538,0.0,0.3333333333333333,0.02854718499275339,0.0044811041677725455,0.12734032303263712,2.049592729796583,1.1993479597145233,0.14041025798161713,0.09251736071868005,0.009283281615447036,0.9314102564102563,0.06046713686680917,0.5065986394557822,0.3533537718491711,5.0
24,120,228.25,248,0.0034266868486105538,0.0,0.3333333333333333,0.02854718499275339,0.0044811041677725455,0.12734032303263712,1.934638299976462,1.0075797420209756,0.13350405685650102,0.09155109459162311,0.008052960984696541,0.9391025641025641,0.057778639160542065,0.5434240362811791,0.45907921576924643,6.0
25,120,228.25,248,0.0034266868486105538,0.0,0.3333333333333333,0.02854718499275339,0.0044811041677725455,0.12734032303263712,0.8329967642283366,0.37314620075703525,0.07100300478723211,0.09092023528774852,0.011183833995122272,0.9269230769230767,0.03740207196221893,0.5073696145124715,0.3006762750157107,2.0
26,120,228.25,248,0.0034266868486105538,0.0,0.3333333333333333,0.02854718499275339,0.0044811041677725455,0.12734032303263712,1.1136542325349958,0.5415198364846789,0.08953339981599061,0.09163138666345409,0.009147100897692665,0.941025641025641,0.030181154401035953,0.5505442176870747,0.43932347312698816,4.0
27,120,228.25,248,0.0034266868486105538,0.0,0.3333333333333333,0.02854718499275339,0.0044811041677725455,0.12734032303263712,1.5128688470449012,0.8392763925309348,0.1111253067069052,0.0907013754185413,0.010551799715140652,0.933974358974359,0.04515200136447913,0.5888662131519273,0.412311748182756,4.0
28,120,228.25,248,0.0034266868486105538,0.0,0.3333333333333333,0.02854718499275339,0.0044811041677725455,0.12734032303263712,1.5503560676683303,0.7041734574462865,0.11388321897098126,0.09132872326898826,0.010533883248656109,0.9301282051282052,0.04836091676495781,0.5176643990929705,0.47985873617722513,3.0
29,120,228.25,248,0.0034266868486105538,0.0,0.3333333333333333,0.02854718499275339,0.0044811041677725455,0.12734032303263712,0.8393412936815646,0.39336366283096036,0.07243244272589613,0.09219881928412027,0.010482497525466213,0.9371794871794871,0.03304578751869193,0.501156462585034,0.32064352037298094,3.0
30,120,228.25,248,0.0034266868486105538,0.0,0.3333333333333333,0.02854718499275339,0.0044811041677725455,0.12734032303263712,0.035969378806962764,0.19845917468360574,0.0039909583153806775,0.09032691703107229,0.00917866372463861,0.9358974358974359,0.043779454787512016,0.4724263038548752,0.3667008677571499,3.0
31,120,228.25,248,0.0034266868486105538,0.0,0.3333333333333333,0.02854718499275339,0.0044811041677725455,0.12734032303263712,0.5708568955447971,0.19840998055568762,0.05199013495076108,0.09036946355110183,0.009552059325747441,0.9307692307692308,0.0423891399463712,0.5730612244897959,0.3188348836335624,5.0
32,120,228.25,248,0.0034266868486105538,0.0,0.3333333333333333,0.02854718499275339,0.0044811041677725455,0.12734032303263712,0.6893189633266067,0.5935869184015363,0.06055162130506929,0.09019058671177667,0.010810073125943648,0.916025641025641,0.03850711361781349,0.6005668934240362,0.44983858766725116,3.0
33,120,228.25,248,0.0034266868486105538,0.0,0.3333333333333333,0.02854718499275339,0.0044811041677725455,0.12734032303263712,0.13757355791184736,0.018739198560517877,0.014661859033070325,0.09085018724462074,0.009951910967460393,0.9237179487179485,0.05846558705878311,0.5379818594104309,0.4018369209158704,4.0
34,120,228.25,248,0.0034266868486105538,0.0,0.3333333333333333,0.02854718499275339,0.0044811041677725455,0.12734032303263712,0.5806703312898146,0.35780032024209746,0.05301374276311239,0.09085746981323785,0.010867026481409041,0.9275641025641025,0.04608947893327404,0.5638775510204083,0.3282580733192172,4.0
35,120,228.25,248,0.0034266868486105538,0.0,0.3333333333333333,0.02854718499275339,0.0044811041677725455,0.12734032303263712,3.3760447661331487,1.6779461092722836,0.19371183108202306,0.09160166574144146,0.009533375262260481,0.9301282051282052,0.04972730143839757,0.5766666666666667,0.3454608351077534,2.0
36,120,228.25,248,0.0034266868486105538,0.0,0.3333333333333333,0.02854718499275339,0.0044811041677725455,0.12734032303263712,1.6861719878113555,0.7947951032651226,0.12069014380045827,0.09115308628013952,0.007797522459478207,0.9397435897435897,0.03621889170903081,0.5570294784580498,0.3318389454179732,5.0
37,120,228.25,248,0.0034266868486105538,0.0,0.3333333333333333,0.02854718499275339,0.0044811041677725455,0.12734032303263712,0.7688650769208484,0.7741525809583533,-0.06600113384973275,0.09005470514698921,0.009380181274911449,0.9346153846153845,0.03258388153148397,0.5184353741496599,0.3385692652510812,4.0
38,120,228.25,248,0.0034266868486105538,0.0,0.3333333333333333,0.02854718499275339,0.0044811041677725455,0.12734032303263712,0.17772497051200978,0.08103370667409068,0.018674305643450566,0.09086882902077492,0.009730058447711076,0.9365384615384614,0.040507677811609494,0.4743310657596371,0.3214690867861196,3.0
39,120,228.25,248,0.0034266868486105538,0.0,0.3333333333333333,0.02854718499275339,0.0044811041677725455,0.12734032303263712,2.0696609481722734,1.184461131519764,0.13979619145915917,0.09149442465707078,0.008167820311841732,0.9423076923076922,0.045508038233926816,0.5680498866213152,0.3953414238357409,3.0
40,120,228.25,248,0.0034266868486105538,0.0,0.3333333333333333,0.02854718499275339,0.0044811041677725455,0.12734032303263712,0.6981263189131812,0.31168967012024645,0.061623768554567256,0.09085088155493738,0.009714664340898876,0.9282051282051282,0.0427748120578035,0.5900453514739229,0.49904564020211234,2.0
