,XP_num,D_control,D_treated,H0_coef_univ,H0_coef,aug_perc,log_pvalue_init,est_cox_coef_init,est_cox_coef_se_init,log_pvalue_HI-VAE_weibull,log_pvalue_control_HI-VAE_weibull,est_cox_coef_HI-VAE_weibull,est_cox_coef_se_HI-VAE_weibull,J-S distance_HI-VAE_weibull,KS test_HI-VAE_weibull,Survival curves distance_HI-VAE_weibull,Detection XGB_HI-VAE_weibull,NNDR_HI-VAE_weibull,K-map score_HI-VAE_weibull
0,480,229.45794392523365,233,0.0034266868486105538,0.0,0.3333333333333333,4.234530599230875,0.308687002363386,0.12673429568694558,10.506696873722108,0.8776751196143404,0.39604977834555893,0.09500037869228997,0.009993635806752218,0.9345794392523364,0.028234656331357015,0.6090496804782519,0.5188428385195973,3.0
1,480,229.45794392523365,233,0.0034266868486105538,0.0,0.3333333333333333,4.234530599230875,0.308687002363386,0.12673429568694558,9.62129809541368,0.6393163985565032,0.375220628556998,0.09458233456438565,0.012082639739959378,0.928348909657321,0.05858361575569847,0.46728509585652445,0.4377889795400083,2.0
2,480,229.45794392523365,233,0.0034266868486105538,0.0,0.3333333333333333,4.234530599230875,0.308687002363386,0.12673429568694558,7.793831861247588,0.4372676312932917,0.3369285392370446,0.09581586475576269,0.009729263837790974,0.935202492211838,0.027944829877063065,0.5267367553081839,0.3796850803823368,3.0
3,480,229.45794392523365,233,0.0034266868486105538,0.0,0.3333333333333333,4.234530599230875,0.308687002363386,0.12673429568694558,7.718056626353777,0.40099258913884844,0.3326880028349183,0.09514239996960268,0.00889052235108302,0.9370716510903426,0.041969651642734335,0.5244691816120387,0.4068231641322901,3.0
4,480,229.45794392523365,233,0.0034266868486105538,0.0,0.3333333333333333,4.234530599230875,0.308687002363386,0.12673429568694558,5.631294819781271,0.031027040890081348,0.27161590357751325,0.09353211891384892,0.012409016047744532,0.929595015576324,0.023744884540840294,0.5496598639455782,0.5027974140578666,3.0
5,480,229.45794392523365,233,0.0034266868486105538,0.0,0.3333333333333333,4.234530599230875,0.308687002363386,0.12673429568694558,10.193918792169411,0.8463760091822183,0.38816665395658245,0.09470746110319453,0.011653244819101832,0.9233644859813084,0.026905918441197642,0.6067821067821068,0.4418982214743073,3.0
6,480,229.45794392523365,233,0.0034266868486105538,0.0,0.3333333333333333,4.234530599230875,0.308687002363386,0.12673429568694558,6.594500699171805,0.043910712714770685,0.2988501832453839,0.09368748431259163,0.008268907720214947,0.9470404984423676,0.026427562377823906,0.47724180581323433,0.4311140762242782,2.0
7,480,229.45794392523365,233,0.0034266868486105538,0.0,0.3333333333333333,4.234530599230875,0.308687002363386,0.12673429568694558,9.022938177006765,0.5634897944457226,0.35930734585712615,0.09391847047064694,0.01191986622511146,0.9171339563862927,0.018129099101371008,0.5798804370232943,0.5103009895751996,1.0
8,480,229.45794392523365,233,0.0034266868486105538,0.0,0.3333333333333333,4.234530599230875,0.308687002363386,0.12673429568694558,5.834225433861659,0.12046761995359256,0.2782591219203148,0.09381008996917481,0.009410198644190603,0.9327102803738316,0.03107968332084232,0.5660276231704803,0.5002009829703062,2.0
9,480,229.45794392523365,233,0.0034266868486105538,0.0,0.3333333333333333,4.234530599230875,0.308687002363386,0.12673429568694558,6.654095369623306,0.0648385863673839,0.30189800777070097,0.09414260006654951,0.010907212203049821,0.9283489096573211,0.02335769345635807,0.5502370645227789,0.44103058560691133,1.0
10,480,229.45794392523365,233,0.0034266868486105538,0.0,0.3333333333333333,4.234530599230875,0.308687002363386,0.12673429568694558,6.007535270133362,0.016586034040179196,0.28535647322762886,0.09453501137638089,0.009665924976211932,0.9246105919003115,0.02458431124644117,0.5645433931148217,0.35437714911175644,2.0
11,480,229.45794392523365,233,0.0034266868486105538,0.0,0.3333333333333333,4.234530599230875,0.308687002363386,0.12673429568694558,10.673467008063628,0.96955749024663,0.39880186487524727,0.09482220992649146,0.009965260530976159,0.9271028037383178,0.032138489885154616,0.6078746650175221,0.4496405279175709,2.0
12,480,229.45794392523365,233,0.0034266868486105538,0.0,0.3333333333333333,4.234530599230875,0.308687002363386,0.12673429568694558,6.668167639967086,0.030815971215224815,0.2997698138215773,0.09335963877084918,0.011156138172566575,0.9277258566978193,0.031113967837061208,0.5236446093588951,0.39950612726755563,1.0
13,480,229.45794392523365,233,0.0034266868486105538,0.0,0.3333333333333333,4.234530599230875,0.308687002363386,0.12673429568694558,6.509274327243181,0.051005680860977384,0.2974960179553574,0.09398012499141346,0.009904107883528168,0.928348909657321,0.02914380786732018,0.6341991341991342,0.408133298393952,3.0
14,480,229.45794392523365,233,0.0034266868486105538,0.0,0.3333333333333333,4.234530599230875,0.308687002363386,0.12673429568694558,5.16169331069362,0.21175760974954505,0.2595270302833019,0.09419569576890457,0.010210288905152572,0.9345794392523364,0.017317206502501375,0.5199340342197485,0.46227792166089493,5.0
15,480,229.45794392523365,233,0.0034266868486105538,0.0,0.3333333333333333,4.234530599230875,0.308687002363386,0.12673429568694558,10.97193594296471,0.9819704486425203,0.4094317406758858,0.0958839132701949,0.010091827062586491,0.9314641744548289,0.03949814846754876,0.5246134817563389,0.4718307616011667,1.0
16,480,229.45794392523365,233,0.0034266868486105538,0.0,0.3333333333333333,4.234530599230875,0.308687002363386,0.12673429568694558,5.602083870576064,0.19380270942491223,0.2703138321920093,0.09337265164638524,0.007878455452693502,0.9345794392523366,0.021321058411496695,0.5403009688723974,0.33150335113450363,3.0
17,480,229.45794392523365,233,0.0034266868486105538,0.0,0.3333333333333333,4.234530599230875,0.308687002363386,0.12673429568694558,8.168940232487307,0.3484218591232724,0.339584560753444,0.09398001643232946,0.008048230314383342,0.9426791277258568,0.027682755637702085,0.5439084724799009,0.3511177133599292,1.0
18,480,229.45794392523365,233,0.0034266868486105538,0.0,0.3333333333333333,4.234530599230875,0.308687002363386,0.12673429568694558,12.930964138999682,1.5645995654806257,0.44939584121380033,0.09608891467356478,0.008693789957672667,0.9345794392523364,0.04545214660557621,0.5323438466295609,0.5484442941400407,3.0
